systemloanid,loannumber,loanamount,termdays,interest,loan_interval,interest_interval,good_bad_flag,avg_loanamount,avg_paym_span_hrs,avg_active_span_days,avg_interest,max_loannumber,bank_name_clients,age,age_interval,state,customerid
301992803.0,0-4,10000.0,30,3000.0,10000,3000,Bad,10000.0,14.0,27.0,3000.0,3.0,Multinational Banks,39.0,36-40,Lagos,8a858f9956237491015627aff60128c9
301976848.0,0-4,10000.0,Other,1500.0,10000,menos de 3000,Good,10000.0,22.0,11.0,1500.0,1.0,GT Bank,31.0,26-35,Lagos,8a858e155cd052b0015cd2a48d745802
301987201.0,+4,10000.0,Other,1500.0,10000,menos de 3000,Good,10000.0,8.25,31.0,2625.0,4.0,Multinational Banks,35.0,26-35,Other,8a858fd45a4260bc015a4613981d314c
301977003.0,+4,40000.0,Other,8000.0,mas de 10000,mas de 3000,Good,21428.571428571428,12.142857142857142,29.285714285714285,4542.857142857143,7.0,GT Bank,40.0,36-40,Other,8a85892854a059ed0154b7fa21486170
301982685.0,0-4,10000.0,Other,1500.0,10000,menos de 3000,Good,10000.0,9.0,31.0,3000.0,1.0,GT Bank,33.0,26-35,Lagos,8a858f905c06a9c0015c0d23489f2f06
301962614.0,+4,30000.0,30,4500.0,mas de 10000,mas de 3000,Good,16250.0,11.0,27.375,4137.5,8.0,Multinational Banks,39.0,36-40,Other,8a858e51584a1fc701584a20d4560048
301962682.0,0-4,10000.0,30,3000.0,10000,3000,Good,10000.0,17.0,4.0,1500.0,1.0,Multinational Banks,39.0,36-40,Other,8a858f055c831d5b015c864e7426076e
301977841.0,+4,20000.0,30,4500.0,mas de 10000,mas de 3000,Good,11111.111111111111,10.11111111111111,27.444444444444443,3166.6666666666665,9.0,GT Bank,50.0,41-61,Lagos,8a858e0a5668e69c01566f643ad645a9
301987308.0,+4,20000.0,30,4500.0,mas de 10000,mas de 3000,Good,12500.0,11.5,16.25,2250.0,4.0,Multinational Banks,44.0,41-61,Other,8a858f3d5bfc954e015bfcc137851d9d
301966656.0,0-4,10000.0,30,3000.0,10000,3000,Good,10000.0,15.0,27.0,3000.0,1.0,Multinational Banks,51.0,41-61,Other,8a858f365c83961c015c87a053cb5b39
301963239.0,+4,40000.0,30,4000.0,mas de 10000,mas de 3000,Good,26363.636363636364,14.0,19.272727272727277,3618.181818181818,11.0,GT Bank,31.0,26-35,Lagos,8a858f61587afbaf01587c8b719c1a6e
301989568.0,+4,20000.0,Other,2250.0,mas de 10000,menos de 3000,Good,12500.0,16.0,10.0,1687.5,4.0,Multinational Banks,47.0,41-61,Lagos,8a858f7d5be8748c015be8ce824c40a3
301970606.0,0-4,10000.0,30,3000.0,10000,3000,Good,10000.0,11.0,29.0,3000.0,2.0,Multinational Banks,29.0,26-35,Lagos,8a858f8a5acc54f5015acc5609080063
302000819.0,0-4,10000.0,30,3000.0,10000,3000,Bad,10000.0,1.0,26.0,3000.0,1.0,Multinational Banks,50.0,41-61,Lagos,8a858e705cb15527015cba67fc8e37fb
302003192.0,0-4,10000.0,30,3000.0,10000,3000,Good,10000.0,11.0,21.0,2250.0,2.0,GT Bank,37.0,36-40,Lagos,8a858e885b68546c015b789214a9131c
301958709.0,+4,20000.0,30,4500.0,mas de 10000,mas de 3000,Good,12000.0,11.0,17.6,3000.0,5.0,Multinational Banks,45.0,41-61,Lagos,8a858f03582a54c3015830069801577c
301979838.0,0-4,10000.0,30,3000.0,10000,3000,Bad,10000.0,21.0,30.0,3000.0,1.0,Multinational Banks,28.0,26-35,Other,8a858e5b5ca767e1015ca9d8f9d750f4
301982533.0,0-4,10000.0,30,3000.0,10000,3000,Good,10000.0,20.0,29.0,1500.0,1.0,Multinational Banks,48.0,41-61,Other,8a858e7e5c7cff8b015c7d339f151aaa
301997329.0,0-4,10000.0,30,3000.0,10000,3000,Good,10000.0,19.0,19.0,1500.0,1.0,Multinational Banks,30.0,26-35,Lagos,8a858fbf5b3a0b46015b3b145cf86aba
301998905.0,0-4,10000.0,Other,1500.0,10000,menos de 3000,Bad,10000.0,8.0,46.0,3000.0,1.0,Multinational Banks,32.0,26-35,Other,8a858e0a5668e69c01567e19e7626d39
301990112.0,0-4,10000.0,30,3000.0,10000,3000,Good,10000.0,14.5,29.5,3000.0,2.0,Multinational Banks,36.0,36-40,Lagos,8a858e005c2154c2015c2f5f6aac6594
301998687.0,+4,10000.0,30,3000.0,10000,3000,Good,10000.0,14.625,29.375,3000.0,8.0,Multinational Banks,29.0,26-35,Other,8a858ff8582fcb8601583657888a1223
301982022.0,0-4,15000.0,30,3375.0,mas de 10000,mas de 3000,Good,10000.0,9.0,28.5,3000.0,2.0,GT Bank,40.0,36-40,Other,8a858f675c1c43bc015c209f0e59388c
301966102.0,+4,20000.0,Other,2250.0,mas de 10000,menos de 3000,Bad,10909.09090909091,12.818181818181818,17.181818181818183,1531.8181818181818,11.0,Multinational Banks,35.0,26-35,Lagos,8a858e1556321b9401564c8d8e8144d8
301987155.0,0-4,10000.0,30,3000.0,10000,3000,Good,10000.0,11.0,22.0,3000.0,1.0,Multinational Banks,47.0,41-61,Lagos,8a858fe45cd62cbf015cd8b70993392b
301983708.0,+4,10000.0,Other,1500.0,10000,menos de 3000,Good,10000.0,14.75,18.5,1750.0,4.0,GT Bank,36.0,36-40,Lagos,8a858f4d5b809e68015b813974bc5538
301980073.0,0-4,10000.0,30,3000.0,10000,3000,Bad,10000.0,21.0,30.0,3000.0,1.0,GT Bank,44.0,41-61,Lagos,8a858f2e5c699f3a015c6e10b65607c9
301966089.0,0-4,10000.0,30,3000.0,10000,3000,Good,10000.0,8.0,12.0,3000.0,1.0,Multinational Banks,28.0,26-35,Lagos,8a858f295c8d307f015c9897ad450f86
302000318.0,0-4,10000.0,Other,1500.0,10000,menos de 3000,Bad,10000.0,19.0,23.0,1500.0,1.0,Multinational Banks,58.0,41-61,Lagos,8a858f545908094b01591c9388130f5d
302001063.0,0-4,10000.0,30,3000.0,10000,3000,Good,10000.0,11.0,29.0,3000.0,1.0,GT Bank,39.0,36-40,Lagos,8a858e785c8d9167015c913329f1730e
301978213.0,0-4,10000.0,30,3000.0,10000,3000,Good,10000.0,18.0,28.0,3000.0,1.0,GT Bank,45.0,41-61,Other,8a858fa15c8ceaaa015c8d79c65f4f86
301997937.0,+4,20000.0,30,4500.0,mas de 10000,mas de 3000,Good,10000.0,14.5,19.25,2062.5,4.0,Multinational Banks,33.0,26-35,Other,8a858ff25b8b1ddb015b8b21ddb703ae
301965899.0,0-4,10000.0,30,3000.0,10000,3000,Good,10000.0,19.0,29.0,3000.0,1.0,GT Bank,38.0,36-40,Other,8a858f125c5f88b1015c603d2810428c
302002283.0,0-4,10000.0,30,3000.0,10000,3000,Good,10000.0,22.0,24.0,3000.0,1.0,Multinational Banks,44.0,41-61,Lagos,8a858e005c2154c2015c2fb72f1e0b51
301972945.0,+4,20000.0,30,4500.0,mas de 10000,mas de 3000,Good,10000.0,7.75,10.75,1406.25,4.0,GT Bank,34.0,26-35,Other,8a858ff35acdd593015acddc6c7203de
301994756.0,+4,20000.0,30,4500.0,mas de 10000,mas de 3000,Good,12500.0,13.25,23.5,3000.0,4.0,Multinational Banks,40.0,36-40,Lagos,8a858f985b3db23f015b3defbc5f5040
301972182.0,0-4,10000.0,30,3000.0,10000,3000,Bad,10000.0,17.0,40.0,3000.0,1.0,GT Bank,37.0,36-40,Lagos,8a858fd55c45ba15015c53a888e50be7
301991672.0,+4,10000.0,Other,1125.0,10000,menos de 3000,Good,14000.0,13.2,24.8,3300.0,5.0,Multinational Banks,40.0,36-40,Other,8a858f1a5a41886c015a41971ef30aba
301975114.0,0-4,10000.0,Other,1500.0,10000,menos de 3000,Good,10000.0,17.5,8.0,1500.0,2.0,GT Bank,36.0,36-40,Lagos,8a858fbf5b3a0b46015b3a7f3adc423f
301966391.0,+4,30000.0,30,4500.0,mas de 10000,mas de 3000,Bad,17142.85714285714,12.285714285714286,28.142857142857142,3657.142857142857,7.0,Multinational Banks,44.0,41-61,Other,8a858edf580afd5e01580b8217652c4b
301967595.0,0-4,20000.0,30,4500.0,mas de 10000,mas de 3000,Bad,10000.0,1.3333333333333333,29.33333333333333,3000.0,3.0,Multinational Banks,33.0,26-35,Lagos,8a858fe75b48bd45015b48bea120024a
301962975.0,+4,50000.0,30,2500.0,mas de 10000,menos de 3000,Good,25000.0,13.5,28.125,3587.5,9.0,GT Bank,41.0,41-61,Lagos,8a858f1554e294490154e2f7ce342b18
301965476.0,+4,15000.0,30,1500.0,mas de 10000,menos de 3000,Good,20000.0,13.3,32.7,3890.0,10.0,GT Bank,33.0,26-35,Lagos,8a858e955631db4401564177c5290d69
301973691.0,+4,20000.0,30,4500.0,mas de 10000,mas de 3000,Good,10000.0,13.0,27.5,2625.0,4.0,Multinational Banks,29.0,26-35,Lagos,8a858fe8555f401f0155656d56824aff
301976990.0,+4,20000.0,30,2000.0,mas de 10000,menos de 3000,Good,27500.0,12.8,26.2,3835.0,10.0,GT Bank,32.0,26-35,Other,8a858e0256b781d80156c65a6ffb2709
301964822.0,+4,50000.0,30,2500.0,mas de 10000,menos de 3000,Bad,27000.0,11.9,28.5,3840.0,10.0,Multinational Banks,34.0,26-35,Lagos,8a858f7e564ad33801565a5614763e6a
302000216.0,0-4,10000.0,30,3000.0,10000,3000,Good,10000.0,10.0,27.0,3000.0,1.0,Multinational Banks,37.0,36-40,Lagos,8a858fad5bf85d5e015bfb734316090f
302001249.0,0-4,10000.0,30,3000.0,10000,3000,Good,10000.0,9.666666666666666,41.0,2500.0,3.0,Multinational Banks,33.0,26-35,Other,8a858e69566ae5b801568d1b9290796c
301996539.0,0-4,15000.0,30,3375.0,mas de 10000,mas de 3000,Good,10000.0,7.666666666666667,21.666666666666668,2500.0,3.0,Multinational Banks,46.0,41-61,Lagos,8a858f905c06a9c0015c0c75e37a5974
301977500.0,+4,20000.0,30,4500.0,mas de 10000,mas de 3000,Good,12500.0,13.75,16.5,2625.0,4.0,Multinational Banks,36.0,36-40,Other,8a858e285ba4bf33015ba50277171d93
301969290.0,0-4,10000.0,Other,1500.0,10000,menos de 3000,Good,10000.0,13.0,7.0,1500.0,1.0,Multinational Banks,33.0,26-35,Lagos,8a858f555cacacdf015cb0d734197a92
301989632.0,+4,20000.0,30,4500.0,mas de 10000,mas de 3000,Bad,12500.0,16.25,19.5,2062.5,4.0,GT Bank,30.0,26-35,Lagos,8a858f3d5add42e2015ae1446fbf7d56
301972411.0,0-4,10000.0,30,3000.0,10000,3000,Good,10000.0,16.666666666666668,29.666666666666668,3000.0,3.0,GT Bank,35.0,26-35,Other,8a858fe8555f401f0155679de3f04eb4
301983448.0,0-4,10000.0,Other,1500.0,10000,menos de 3000,Bad,10000.0,13.0,14.5,1500.0,2.0,Multinational Banks,40.0,36-40,Lagos,8a858ea35b62a3e1015b62d3ec90281b
301968558.0,+4,20000.0,30,4500.0,mas de 10000,mas de 3000,Bad,12500.0,12.5,28.0,3375.0,4.0,GT Bank,41.0,41-61,Lagos,8a858e9d59e0997b0159ea88a18970b1
301976728.0,0-4,10000.0,Other,1500.0,10000,menos de 3000,Bad,10000.0,14.5,21.5,1500.0,2.0,GT Bank,40.0,36-40,Lagos,8a858e725c3ae262015c43c590b614f7
301962519.0,+4,40000.0,Other,8000.0,mas de 10000,mas de 3000,Bad,17142.85714285714,14.428571428571429,24.142857142857142,4200.0,8.0,GT Bank,32.0,26-35,Lagos,8a858f7057b918e40157d465d8725583
301978723.0,0-4,10000.0,Other,1500.0,10000,menos de 3000,Bad,10000.0,9.0,8.0,1500.0,1.0,GT Bank,43.0,41-61,Other,8a858ea85d0e7ed2015d118961d67285
301980685.0,+4,30000.0,30,4500.0,mas de 10000,mas de 3000,Good,20000.0,20.2,22.4,3450.0,5.0,Multinational Banks,43.0,41-61,Other,8a85893d53f104eb0153f5a6a7d850eb
301989142.0,0-4,10000.0,30,3000.0,10000,3000,Good,10000.0,11.0,27.5,3000.0,2.0,GT Bank,33.0,26-35,Other,8a858e575bf80f73015bf94be93b55ce
301998383.0,+4,40000.0,30,4000.0,mas de 10000,mas de 3000,Good,26666.666666666668,12.666666666666666,17.5,3441.6666666666665,12.0,GT Bank,48.0,41-61,Other,8a858fe5569398920156b5c197c9790d
301960931.0,+4,20000.0,30,4500.0,mas de 10000,mas de 3000,Good,12500.0,10.75,28.0,3375.0,4.0,Multinational Banks,37.0,36-40,Lagos,8a858ffc5aa39049015aa41ffcef5d1c
301998967.0,0-4,10000.0,30,3000.0,10000,3000,Bad,10000.0,15.0,26.0,3000.0,1.0,Multinational Banks,33.0,26-35,Other,8a858ee85cf400f5015cf44ab1c42d5c
301966249.0,+4,20000.0,30,4500.0,mas de 10000,mas de 3000,Good,11666.666666666666,12.5,28.5,3250.0,6.0,GT Bank,35.0,26-35,Other,8a85898a53bc15600153c7b188b67a9e
301964224.0,0-4,10000.0,30,3000.0,10000,3000,Good,10000.0,8.5,23.5,3000.0,2.0,GT Bank,33.0,26-35,Lagos,8a858f905c06a9c0015c0c987a4b6bf0
301969923.0,0-4,10000.0,30,3000.0,10000,3000,Good,10000.0,14.0,22.0,3000.0,1.0,Multinational Banks,44.0,41-61,Other,8a858e6c5c88d145015c9624de8056f3
301981466.0,0-4,20000.0,30,4500.0,mas de 10000,mas de 3000,Good,10000.0,14.0,25.33333333333333,3000.0,3.0,GT Bank,39.0,36-40,Other,8a858fa7590af885015911cda397303a
302002669.0,+4,30000.0,30,4500.0,mas de 10000,mas de 3000,Good,17142.85714285714,12.857142857142858,23.142857142857142,3171.428571428572,7.0,Multinational Banks,27.0,26-35,Lagos,8a858ffc5852f33d015857ef84051d76
301966209.0,+4,20000.0,30,4500.0,mas de 10000,mas de 3000,Good,14000.0,13.4,12.4,2250.0,5.0,Multinational Banks,47.0,41-61,Lagos,8a858e885b68546c015b7238f22027ba
301961182.0,+4,20000.0,30,4500.0,mas de 10000,mas de 3000,Good,12500.0,10.75,27.75,3375.0,4.0,Multinational Banks,38.0,36-40,Other,8a858eed5756fb0e01575e24e900478d
301997974.0,+4,30000.0,30,4500.0,mas de 10000,mas de 3000,Good,17222.222222222223,13.333333333333334,20.0,2847.222222222222,9.0,Multinational Banks,55.0,41-61,Other,8a858f54589736f40158a1b8a006728a
301966989.0,0-4,10000.0,30,3000.0,10000,3000,Bad,10000.0,14.0,58.0,3000.0,1.0,Multinational Banks,35.0,26-35,Other,8a858e0059416900015946224e1779e9
301976850.0,0-4,10000.0,30,3000.0,10000,3000,Bad,10000.0,14.0,35.0,3000.0,1.0,Multinational Banks,28.0,26-35,Other,8a858e435bedeb4f015bee72a6153764
301964049.0,+4,20000.0,30,4500.0,mas de 10000,mas de 3000,Good,10000.0,10.666666666666666,22.0,3000.0,6.0,Multinational Banks,32.0,26-35,Lagos,8a85886f543912e301544f65621c2e9f
302003555.0,0-4,10000.0,30,3000.0,10000,3000,Bad,10000.0,14.0,10.0,3000.0,1.0,GT Bank,37.0,36-40,Other,8a858f055d0e3d8c015d0e7e0b242cf2
301975204.0,0-4,30000.0,Other,9000.0,mas de 10000,mas de 3000,Good,13333.333333333334,11.666666666666666,20.666666666666668,3500.0,3.0,Multinational Banks,34.0,26-35,Other,8a858e105bd92644015be812e5683388
301978893.0,0-4,10000.0,Other,1500.0,10000,menos de 3000,Good,10000.0,11.5,12.5,1500.0,2.0,Multinational Banks,36.0,36-40,Lagos,8a858ff45be92ea2015be98c51742d1f
301981912.0,+4,40000.0,30,4000.0,mas de 10000,mas de 3000,Good,18750.0,15.875,26.375,3775.0,8.0,Multinational Banks,30.0,26-35,Other,8a858f54589736f401589857085e3b5b
301961142.0,+4,40000.0,Other,8000.0,mas de 10000,mas de 3000,Good,17857.14285714286,15.571428571428571,25.285714285714285,3457.1428571428573,7.0,Multinational Banks,40.0,36-40,Lagos,8a858f9d5668e3f1015669939de927dd
301998668.0,+4,30000.0,30,4500.0,mas de 10000,mas de 3000,Good,17500.0,13.75,19.75,2687.5,5.0,GT Bank,31.0,26-35,Other,8a858fb557330de10157375c12ec1bff
301985079.0,+4,25000.0,30,3750.0,mas de 10000,mas de 3000,Bad,16666.666666666668,10.5,25.5,3150.0,6.0,Multinational Banks,33.0,26-35,Other,8a858f7359221635015922db9f9c2653
301996703.0,0-4,10000.0,Other,1500.0,10000,menos de 3000,Good,10000.0,7.0,9.0,1500.0,1.0,GT Bank,157000.0,41-61,Other,8a858e8f5d41c974015d4529ae0f1220
301995272.0,+4,30000.0,30,4500.0,mas de 10000,mas de 3000,Good,16000.0,6.8,25.4,3460.0,5.0,GT Bank,35.0,26-35,Lagos,8a858e8d56b784480156c16a09706bd5
301994188.0,0-4,10000.0,30,3000.0,10000,3000,Good,10000.0,19.0,34.0,3000.0,1.0,GT Bank,48.0,41-61,Other,8a858fb85cc5f243015cc61fb4dd2f63
301997252.0,0-4,10000.0,Other,1500.0,10000,menos de 3000,Good,10000.0,5.0,30.0,3000.0,1.0,GT Bank,35.0,26-35,Lagos,8a858efe5bf7bae7015bf7fe86072852
301965691.0,0-4,10000.0,30,3000.0,10000,3000,Good,10000.0,13.5,29.0,3000.0,2.0,Multinational Banks,51.0,41-61,Lagos,8a858f1955b1c4df0155bfb72f593c8d
301958991.0,0-4,10000.0,30,3000.0,10000,3000,Good,10000.0,14.0,16.0,1500.0,1.0,GT Bank,39.0,36-40,Other,8a858f935ca09667015ca0e50f083552
301987387.0,0-4,10000.0,30,3000.0,10000,3000,Bad,10000.0,12.0,28.5,3000.0,2.0,Multinational Banks,38.0,36-40,Lagos,8a858f265c2187bd015c3123033b481a
301975785.0,0-4,10000.0,30,3000.0,10000,3000,Good,10000.0,10.0,29.0,3000.0,1.0,Multinational Banks,46.0,41-61,Other,8a858e9d5bfd7037015c0baee4de3547
301995086.0,0-4,10000.0,Other,1500.0,10000,menos de 3000,Good,10000.0,19.0,19.5,2250.0,2.0,GT Bank,29.0,26-35,Other,8a858ed158f3044d0158fe3f0c3a48e7
301980076.0,0-4,10000.0,Other,1500.0,10000,menos de 3000,Good,10000.0,4.0,16.0,1500.0,2.0,Multinational Banks,43.0,41-61,Lagos,8a858f6a5a8a6734015a8ab389692db3
301962128.0,0-4,10000.0,Other,1125.0,10000,menos de 3000,Good,10000.0,14.666666666666666,6.333333333333333,1500.0,3.0,GT Bank,38.0,36-40,Other,8a858fed5a28bf0e015a29acfb4b3fcf
301962892.0,+4,30000.0,30,4500.0,mas de 10000,mas de 3000,Good,15000.0,15.833333333333334,21.5,3133.333333333333,6.0,GT Bank,29.0,26-35,Lagos,8a858efe5a408737015a411807b52fef
301970216.0,0-4,10000.0,30,3000.0,10000,3000,Good,10000.0,15.333333333333334,28.666666666666668,2500.0,3.0,Multinational Banks,40.0,36-40,Other,8a858ea75b1fd476015b205480bd6adc
301994104.0,+4,30000.0,Other,9000.0,mas de 10000,mas de 3000,Good,17142.85714285714,13.714285714285714,18.0,2742.8571428571427,7.0,GT Bank,41.0,41-61,Other,8a858edf594a45ed01597ad745966db1
301986611.0,0-4,10000.0,30,3000.0,10000,3000,Good,10000.0,14.0,25.5,3000.0,2.0,GT Bank,30.0,26-35,Lagos,8a858e345be813ea015be9d95ff314df
301979408.0,+4,30000.0,Other,9000.0,mas de 10000,mas de 3000,Bad,11250.0,8.25,28.0,2675.0,4.0,Multinational Banks,37.0,36-40,Lagos,8a85889853f0fbaa0153fb9927346076
301967080.0,0-4,20000.0,Other,2250.0,mas de 10000,menos de 3000,Good,10000.0,15.0,13.0,1500.0,3.0,GT Bank,31.0,26-35,Lagos,8a858f6f5b3f095b015b3fb8a8e7099f
302000638.0,+4,30000.0,Other,9000.0,mas de 10000,mas de 3000,Bad,15000.0,12.5,29.33333333333333,3633.3333333333335,6.0,Multinational Banks,35.0,26-35,Other,8a858fb959976ce001599c31ae157981
301992879.0,0-4,10000.0,30,3000.0,10000,3000,Good,10000.0,20.0,28.0,3000.0,1.0,Multinational Banks,32.0,26-35,Other,8a858ece5cd05041015cd3c532892d4d
301960872.0,+4,20000.0,30,4500.0,mas de 10000,mas de 3000,Good,12857.142857142857,15.428571428571429,25.142857142857142,3314.285714285714,7.0,GT Bank,33.0,26-35,Other,8a858fa358f8275101590297dbea5636
301993574.0,0-4,10000.0,Other,1500.0,10000,menos de 3000,Good,10000.0,7.0,14.5,1500.0,2.0,Multinational Banks,38.0,36-40,Other,8a858ffd5c8d343d015c8dd548a95120
301991347.0,0-4,10000.0,30,3000.0,10000,3000,Bad,10000.0,19.0,57.0,3000.0,1.0,Multinational Banks,34.0,26-35,Lagos,8a858f2b5bf35819015bf3a8d4072974
301997179.0,+4,40000.0,Other,8000.0,mas de 10000,mas de 3000,Bad,20000.0,14.0,25.875,4050.0,8.0,GT Bank,37.0,36-40,Lagos,8a858ef258d4a48b0158e24adc722829
301977225.0,+4,30000.0,30,4500.0,mas de 10000,mas de 3000,Good,21250.0,13.0,19.25,2762.5,8.0,GT Bank,40.0,36-40,Lagos,8a858f9d5668e3f101566fb7494822f9
301960237.0,0-4,20000.0,30,4500.0,mas de 10000,mas de 3000,Good,10000.0,11.5,27.0,3000.0,2.0,GT Bank,33.0,26-35,Other,8a858e2e5bb57a37015bbe3c1af53cac
301998169.0,0-4,10000.0,30,3000.0,10000,3000,Good,10000.0,16.5,28.0,3000.0,2.0,Multinational Banks,36.0,36-40,Other,8a858f475bceed0d015bd029e52a6ff6
301966582.0,+4,20000.0,30,4500.0,mas de 10000,mas de 3000,Good,12500.0,12.5,5.0,1593.75,4.0,Multinational Banks,42.0,41-61,Lagos,8a8588b75438f49901544510041e0951
301992982.0,+4,30000.0,30,4500.0,mas de 10000,mas de 3000,Good,17500.0,13.5,12.125,2156.25,8.0,GT Bank,31.0,26-35,Other,8a858ff05b1ac77f015b1ac8027f0073
301986851.0,+4,30000.0,30,4500.0,mas de 10000,mas de 3000,Good,21363.636363636364,15.545454545454543,25.181818181818183,3086.3636363636365,11.0,GT Bank,42.0,41-61,Lagos,8a858fd3552c756201554516fae7359e
301972997.0,+4,30000.0,30,4500.0,mas de 10000,mas de 3000,Bad,14000.0,14.0,18.6,3500.0,5.0,Multinational Banks,42.0,41-61,Lagos,8a858e7c5b15cf3b015b16ca44495b40
301982573.0,0-4,10000.0,Other,1500.0,10000,menos de 3000,Good,10000.0,3.0,12.0,1500.0,1.0,Multinational Banks,38.0,36-40,Other,8a858e6f5cd5e874015cd6f5634c39ad
301985010.0,0-4,10000.0,30,3000.0,10000,3000,Bad,10000.0,13.0,36.0,1500.0,1.0,GT Bank,31.0,26-35,Lagos,8a858edf5c69a538015c77f4b872748b
301995831.0,0-4,10000.0,30,3000.0,10000,3000,Good,10000.0,18.0,30.0,3000.0,1.0,Multinational Banks,45.0,41-61,Lagos,8a858ed75bb64559015bc2d5fd306eaf
301975808.0,0-4,10000.0,Other,1500.0,10000,menos de 3000,Bad,10000.0,4.0,14.0,1500.0,1.0,Multinational Banks,41.0,41-61,Lagos,8a858e3a5cef882a015cefc0bf3f1fa2
301998637.0,+4,40000.0,Other,8000.0,mas de 10000,mas de 3000,Good,20000.0,11.0,26.0,3594.4444444444443,10.0,GT Bank,47.0,41-61,Lagos,8a858fd3552c7562015562a28e7672a4
301977723.0,0-4,10000.0,30,3000.0,10000,3000,Good,10000.0,9.5,28.5,3000.0,2.0,Multinational Banks,42.0,41-61,Lagos,8a858fd4597cf42201597eded8940f3b
301981290.0,+4,20000.0,30,4500.0,mas de 10000,mas de 3000,Good,12500.0,8.75,25.75,3000.0,4.0,Multinational Banks,43.0,41-61,Lagos,8a858e215afc0662015aff1f28b91c4d
301999495.0,0-4,10000.0,30,3000.0,10000,3000,Bad,10000.0,17.0,28.666666666666668,2500.0,3.0,GT Bank,35.0,26-35,Other,8a858f725b49c0c0015b4efd41913c0f
302002174.0,+4,20000.0,30,4500.0,mas de 10000,mas de 3000,Bad,12500.0,15.25,16.5,2250.0,4.0,GT Bank,41.0,41-61,Lagos,8a858fbf5b3a0b46015b3a75f2633e33
301964158.0,0-4,10000.0,Other,1500.0,10000,menos de 3000,Bad,10000.0,12.5,41.5,3000.0,2.0,Multinational Banks,37.0,36-40,Lagos,8a858fcf5b39c3ba015b3baf14b64c62
301969327.0,+4,30000.0,30,4500.0,mas de 10000,mas de 3000,Good,15000.0,13.666666666666666,18.166666666666668,2883.333333333333,6.0,GT Bank,43.0,41-61,Other,8a858fee58d73f5f0158e3e9c6176212
301983752.0,0-4,10000.0,Other,1500.0,10000,menos de 3000,Good,10000.0,18.5,14.5,1500.0,2.0,GT Bank,28.0,26-35,Other,8a858e8d5c35bc85015c36001c1a1ff2
301990911.0,+4,15000.0,Other,1687.5,mas de 10000,menos de 3000,Good,20000.0,14.0,20.11111111111111,2622.222222222222,9.0,Multinational Banks,32.0,26-35,Other,8a858e8457f7a42a0157fff1ed9d0929
302003187.0,+4,20000.0,30,4500.0,mas de 10000,mas de 3000,Good,14000.0,9.0,28.6,3600.0,5.0,GT Bank,49.0,41-61,Lagos,8a858f535908095c01591d4192101d04
301985211.0,+4,40000.0,30,4000.0,mas de 10000,mas de 3000,Good,17777.777777777777,11.666666666666666,22.444444444444443,2888.8888888888887,9.0,Multinational Banks,39.0,36-40,Lagos,8a858e3957d7ca4e0157dc950b836316
301964868.0,0-4,10000.0,30,3000.0,10000,3000,Bad,10000.0,7.0,44.0,3000.0,1.0,Multinational Banks,39.0,36-40,Lagos,8a858f8e5bf28eca015bf2c99325238f
302001604.0,0-4,10000.0,30,3000.0,10000,3000,Good,10000.0,8.0,15.0,1500.0,1.0,GT Bank,32.0,26-35,Lagos,8a858e885c9c6f96015c9ce748345171
301964768.0,+4,40000.0,30,4000.0,mas de 10000,mas de 3000,Good,20000.0,15.75,17.25,2843.75,8.0,GT Bank,42.0,41-61,Other,8a8589f853f100fb0153f85f57326137
301961075.0,+4,30000.0,Other,9000.0,mas de 10000,mas de 3000,Good,15000.0,10.333333333333334,26.166666666666668,3383.333333333333,6.0,GT Bank,38.0,36-40,Lagos,8a858e0d59bbb9050159c0c33dfe4f9d
301978815.0,0-4,20000.0,Other,2250.0,mas de 10000,menos de 3000,Good,10000.0,9.0,20.666666666666668,2000.0,3.0,Multinational Banks,47.0,41-61,Other,8a858fb65b2020b2015b20ce6d4a5e6a
301999183.0,0-4,10000.0,30,3000.0,10000,3000,Good,10000.0,18.5,21.5,2250.0,2.0,GT Bank,39.0,36-40,Lagos,8a858f275c451af5015c4e29f5373134
301975542.0,+4,30000.0,30,4500.0,mas de 10000,mas de 3000,Good,16000.0,10.4,10.4,2625.0,5.0,Multinational Banks,28.0,26-35,Lagos,8a858e935b496584015b49b68b7a2343
301991908.0,0-4,10000.0,Other,1500.0,10000,menos de 3000,Good,10000.0,17.333333333333332,16.666666666666668,3000.0,3.0,GT Bank,36.0,36-40,Other,8a858f60560bc43d01561d94abd91c48
301973902.0,0-4,10000.0,Other,1500.0,10000,menos de 3000,Good,10000.0,1.0,12.0,1500.0,1.0,Multinational Banks,37.0,36-40,Lagos,8a858f7e5c69a6e3015c7511442d2420
301967993.0,0-4,10000.0,30,3000.0,10000,3000,Bad,10000.0,13.0,28.0,3000.0,1.0,Multinational Banks,34.0,26-35,Other,8a858f545c887b44015c8c53080868ac
302000378.0,+4,20000.0,30,4500.0,mas de 10000,mas de 3000,Bad,12857.142857142857,14.571428571428571,20.142857142857142,2414.285714285714,7.0,Multinational Banks,47.0,41-61,Other,8a858e4b5a94ae68015a99e158082f22
301987126.0,0-4,10000.0,Other,1500.0,10000,menos de 3000,Good,10000.0,18.0,24.0,3000.0,1.0,Multinational Banks,39.0,36-40,Lagos,8a858e655cd0642d015cd1acd55855cb
