customerid,bank_name_clients,age,state,age_interval
8a858e64587161fb0158747ae0bf7292,Multinational Banks,43,Other,41-61
8a858f305cb1ec4e015cbc9a5cf92a88,Multinational Banks,35,Other,26-35
8a858e675c3fe0a1015c50d5ab897031,GT Bank,37,Lagos,36-40
8a858e975aec3bc1015aed6218ec0220,Multinational Banks,32,Other,26-35
8a858f0056b7cf8e0156bb2a7ff97987,Multinational Banks,37,Other,36-40
8a858f565b683b56015b7391c2617960,Multinational Banks,34,Lagos,26-35
8a85883353d0c4e90153d24b9d0667bd,GT Bank,30,Lagos,26-35
8a858fd3552c75620155563fb5241458,Multinational Banks,34,Other,26-35
8a858f8e597cf3f40159837df1367cd9,Multinational Banks,38,Other,36-40
8a858f5e5bedf32a015bf2003648194a,Multinational Banks,36,Lagos,36-40
8a858fff5a28d297015a338c644f5053,Multinational Banks,35,Other,26-35
8a858f065b1fe50a015b236489d57fb6,Multinational Banks,41,Other,41-61
8a858ede5ca210f0015ca2d7fd614d59,Multinational Banks,34,Other,26-35
8a858fd95c3b5bca015c3c09f9e82bd5,Multinational Banks,32,Other,26-35
8a858e245b680423015b6d059cd13978,Multinational Banks,33,Other,26-35
8a858ef95cf5154a015cf659212d26ce,GT Bank,29,Lagos,26-35
8a858f2c59bc3fdd0159c69c632b7d9c,Multinational Banks,31,Other,26-35
8a858e095c59b91b015c5e5cea3719bc,GT Bank,33,Lagos,26-35
8a858f0056b7cf8e0156d23f675016f3,Multinational Banks,45,Other,41-61
8a858ff35c5f4d1d015c6379bbcf0adc,GT Bank,42,Other,41-61
8a858ed75732b681015733b076635f39,Multinational Banks,33,Lagos,26-35
8a8589f853f100fb01541386c815605e,Multinational Banks,42,Lagos,41-61
8a858ea85d0e7ed2015d118961d67285,GT Bank,43,Other,41-61
8a858e645654fdc4015660f5f3593a9f,GT Bank,35,Lagos,26-35
8a858fa3551e78cb015529b4a6b34007,GT Bank,39,Other,36-40
8a858e0c5bf343de015bf734d8c57f92,GT Bank,35,Other,26-35
8a858fd3552c7562015544b88c3a31a3,Multinational Banks,46,Other,41-61
8a8588dc536a1413015381dd2a4f3c5f,Multinational Banks,41,Lagos,41-61
8a858f0455d9feaf0155de5fb2393a0c,Multinational Banks,27,Other,26-35
8a858e935afae66a015afae9e2e601f4,GT Bank,44,Lagos,41-61
8a858fb25d84a543015d883e60493b62,GT Bank,45,Other,41-61
8a858e3d570f30bb01571e88fc45384b,Multinational Banks,38,Lagos,36-40
8a858fa5552add5d015549642f1b4d49,GT Bank,36,Other,36-40
8a858e7c588604a40158a4fb616a3a9a,Multinational Banks,37,Other,36-40
8a858f045c108b7c015c109f13660832,Multinational Banks,42,Other,41-61
8a858f335c8d9723015c9cef3ef85af2,Multinational Banks,35,Lagos,26-35
8a858f345c172fb3015c17dbd31a2d7c,Multinational Banks,43,Lagos,41-61
8a858f7c5be8dc45015be94efc9a520c,Multinational Banks,46,Other,41-61
8a8589ec542eaa890154302eec276194,GT Bank,38,Other,36-40
8a858e705668e16701568e128474421a,Multinational Banks,36,Other,36-40
8a858e6059e0a7080159ecaeb62460bb,GT Bank,41,Other,41-61
8a858ecc57b9184b0157bd7491b650ec,GT Bank,44,Lagos,41-61
8a858f085bcf44be015bd30eaa241e6e,Multinational Banks,38,Lagos,36-40
8a858f7a5d41fd47015d466672e123e0,Multinational Banks,54,Other,41-61
8a858f265b1416a5015b145705f24eb2,Multinational Banks,41,Other,41-61
8a8589a453bc422d0153c79866fb760d,Multinational Banks,43,Lagos,41-61
8a85882653bc51f50153cc4e2899446b,Multinational Banks,38,Other,36-40
8a858e0458c1f4620158d00068ba7049,Multinational Banks,49,Other,41-61
8a858e965b5e1b91015b608e62345989,Multinational Banks,43,Lagos,41-61
8a858e3654e2a82401550631bfcd571d,Multinational Banks,47,Lagos,41-61
8a8589ec54517bf901547cc944a27d52,Multinational Banks,38,Lagos,36-40
8a858fab5b9105dc015b975e594e394a,Multinational Banks,38,Other,36-40
8a858ed95cc5bd6b015cc5e4371b13ee,GT Bank,41,Lagos,41-61
8a858f2f5a04ac4f015a0e30386456a2,GT Bank,38,Lagos,36-40
8a858f5e5566567d0155725ac7ea3c08,Multinational Banks,42,Other,41-61
8a858f665c2142a0015c31b5bb7910ca,Multinational Banks,50,Other,41-61
8a858fa459e0a1340159e72274ca3969,Multinational Banks,37,Other,36-40
8a85882c546ba83501547619cd377b69,Multinational Banks,39,Other,36-40
8a858f1959d4ea4d0159d56ed9c448f1,Multinational Banks,45,Other,41-61
8a858fd55c45ba15015c53a888e50be7,GT Bank,37,Lagos,36-40
8a858eb75c21a2b9015c2ba0610e5061,GT Bank,36,Other,36-40
8a858e3d5c3b5122015c3f19525a05d4,GT Bank,43,Other,41-61
8a858e4b5cb1e4d7015cb2c1a0f4204c,Multinational Banks,54,Other,41-61
8a858fa057e2a0a50157ec721ce6096c,Multinational Banks,46,Other,41-61
8a858e945bfdb9e7015c0ccf952b0d3e,Multinational Banks,42,Other,41-61
8a858e9b560bbd6301560bd6568f0312,Multinational Banks,41,Other,41-61
8a8588235384a58d01538faa46246121,GT Bank,30,Other,26-35
8a858e4e5b33db76015b33f2e41c1a9c,Multinational Banks,37,Other,36-40
8a858ed6557802d20155781a66d80cbc,GT Bank,34,Other,26-35
8a858eee5872716901587b2be55c4193,GT Bank,28,Lagos,26-35
8a858eaa55a0b8ae0155c7152bd3607e,Multinational Banks,38,Other,36-40
8a858f375cef1cbc015ceff67d505f59,Multinational Banks,35,Lagos,26-35
8a858f935760a6180157656412854b07,Multinational Banks,33,Other,26-35
8a858f5e5cb23c77015cb5bd8faa5173,Multinational Banks,39,Lagos,36-40
8a858edc554f009d01554ff6eb224b42,Multinational Banks,40,Lagos,36-40
8a858fa257d8223c0157f60ebd4d310f,Multinational Banks,31,Lagos,26-35
8a858f3d5add42e2015ae0d08df06d16,GT Bank,42,Lagos,41-61
8a858f4d5b809e68015b81066a333b6b,GT Bank,41,Lagos,41-61
8a858fb1563219690156451133cc037c,GT Bank,37,Other,36-40
8a858fc75cd62882015ceb58d8344b47,GT Bank,40,Lagos,36-40
8a858fe55656a93801565f38ead003e0,GT Bank,28,Other,26-35
8a858fa95c695f85015c722c61b67dce,GT Bank,36,Lagos,36-40
8a858e035693e02901569ae180f14f8b,GT Bank,31,Other,26-35
8a858f5e5992fa95015993bf8b2f5694,Multinational Banks,39,Other,36-40
8a858e985b1de32c015b1ed1acf57e0f,Multinational Banks,33,Lagos,26-35
8a858ec05a9535db015a9d60ebd114d4,Multinational Banks,29,Other,26-35
8a858fb75cf4b2bd015cf7d0dda60b7c,GT Bank,46,Other,41-61
8a858f565b683b56015b724f43c25b8e,Multinational Banks,36,Other,36-40
8a858e985ccb51e8015ccf5370fe5128,Multinational Banks,42,Other,41-61
8a858fdd5800dc77015807ca70d501e3,Multinational Banks,32,Lagos,26-35
8a858fb15d41fc6b015d420039ec015f,GT Bank,36,Lagos,36-40
8a858f505c7e3a50015c8186327f1fc8,Multinational Banks,35,Lagos,26-35
8a858f9f5bd99987015bda1a212c2cb6,GT Bank,45,Other,41-61
8a858e985885ff6d01588c63a76e3a74,Multinational Banks,30,Other,26-35
8a858e705668e16701568b566c6857c5,GT Bank,58,Lagos,41-61
8a858eea5a854c79015a856b30d10f99,Multinational Banks,39,Other,36-40
8a858ee25a3bbf82015a3c7908d04c23,Multinational Banks,43,Other,41-61
8a858f2a5b3f2121015b4203882746ad,Multinational Banks,43,Other,41-61
8a858f375cef1cbc015cf034009e7436,Multinational Banks,54,Other,41-61
8a858f0d5a859ac0015a88c53e791cad,Multinational Banks,42,Other,41-61
8a858e065ccb8bc0015cce72dd475bfc,GT Bank,47,Other,41-61
8a858f08582a51bc01582e67a7e115a2,Multinational Banks,45,Lagos,41-61
8a858f535c357042015c358627551358,Multinational Banks,32,Lagos,26-35
8a858f6a5d1e09b3015d2748857c7088,GT Bank,32,Other,26-35
8a858e005c2154c2015c2c44a86e0eaf,Multinational Banks,30,Lagos,26-35
8a858e985ccb51e8015ccba1306828ff,GT Bank,52,Other,41-61
8a858f3f5c35c74a015c38ba4efc74cb,GT Bank,37,Other,36-40
8a858f3e589c406101589f9f803e439a,Multinational Banks,44,Other,41-61
8a858e345a8ac48f015a8ec9267c7074,GT Bank,41,Other,41-61
8a85886e54101890015410e563b4325b,GT Bank,36,Lagos,36-40
8a858f975c4582c4015c58df29937df8,Multinational Banks,38,Lagos,36-40
8a858fab5b9105dc015b9c57408c68dc,Multinational Banks,45,Other,41-61
8a858fa158d4a6c00158f0024f7b611b,Multinational Banks,31,Lagos,26-35
8a858f30551130db01552563f6780605,GT Bank,35,Lagos,26-35
8a858e885c63d379015c6cccc09b5b7a,Multinational Banks,35,Other,26-35
8a858e1158dc4d8301590729328d2857,GT Bank,37,Lagos,36-40
8a858f925bec9b74015bece5fdc43462,Multinational Banks,39,Lagos,36-40
8a858ed1594a282f0159645dd0d84491,Multinational Banks,44,Lagos,41-61
8a818823525dceef01525deda2480384,Multinational Banks,46,Other,41-61
8a858e325b3e903a015b3eb4ce4b2882,GT Bank,31,Lagos,26-35
8a858fc75cd62882015cdf944e017b50,GT Bank,28,Lagos,26-35
8a858e195b90e512015b9312936863cf,Multinational Banks,39,Other,36-40
8a8589125340c9660153418093970e29,Multinational Banks,38,Lagos,36-40
8a858e875c63d395015c69cfb3733438,GT Bank,30,Other,26-35
8a858e8a575612610157713f256e1d4b,GT Bank,34,Lagos,26-35
8a858fa4552add9f0155486adf77224e,GT Bank,38,Other,36-40
8a858ee45a1e6afb015a22a2e525677b,Multinational Banks,37,Lagos,36-40
8a858ede5ca210f0015ca2c76bcf492d,Multinational Banks,32,Other,26-35
8a858f335c8d9723015c96e47eaf3ce7,Multinational Banks,31,Lagos,26-35
8a8588fd53c244bc0153c62ea7c404ee,GT Bank,39,Lagos,36-40
8a858ed75bb64559015bc82c814e187a,GT Bank,55,Other,41-61
8a858f265c2187bd015c24bd18b2461b,Multinational Banks,37,Other,36-40
8a858faa56dffac60156f53870fd0c9e,GT Bank,38,Other,36-40
8a858ff55b5d377b015b5d3ab51105e5,GT Bank,32,Lagos,26-35
8a85888c54a05b820154a41ad90c504c,Multinational Banks,40,Other,36-40
8a858eed5a42df95015a435ce1762491,Multinational Banks,43,Other,41-61
8a858e685acda506015aceb81564458d,GT Bank,33,Other,26-35
8a858f4e5d1d97f9015d1da5168f0863,Multinational Banks,33,Lagos,26-35
8a858f8e5c63d73e015c686a63141013,Multinational Banks,37,Lagos,36-40
8a858f98560bbe110156170e27073502,Multinational Banks,37,Lagos,36-40
8a858ede5ca210f0015ca6e7144b3d34,Multinational Banks,36,Other,36-40
8a858f365b2547f3015b32e1f8b753c7,Multinational Banks,35,Lagos,26-35
8a8588e65485c1da0154869013603444,Multinational Banks,44,Other,41-61
8a858fe45cd62cbf015cd63942a40385,GT Bank,28,Other,26-35
8a8588dc5384a05f01539d3773865219,Multinational Banks,37,Other,36-40
8a858e485cc0eed3015cc51b36f261d2,Multinational Banks,31,Other,26-35
8a858f365668e43901566e4968220ae7,GT Bank,40,Lagos,36-40
8a858e985885ff6d01589211d7c01088,GT Bank,44,Lagos,41-61
8a858fd55c45ba15015c468cb4463013,GT Bank,34,Lagos,26-35
8a8588ae53f1cb7c01540e8cf9f66b81,GT Bank,38,Other,36-40
8a858e205c880ef2015c8859fc092b1f,Multinational Banks,29,Other,26-35
8a858e245c5f3f7c015c5fc06e1022b7,GT Bank,35,Other,26-35
8a858f8f5bfd3cfa015c00e809b600d4,GT Bank,35,Lagos,26-35
8a858fcd56b9f22c0156c2fc17763dcc,Multinational Banks,29,Other,26-35
8a858f2f54e28d530155075d38ad2d84,Multinational Banks,32,Lagos,26-35
8a858fb35a9469ec015a94f9554a5d13,Multinational Banks,51,Lagos,41-61
8a858eda552adcc2015548f0eb523fc3,GT Bank,34,Lagos,26-35
8a858f665c45930d015c4b164bed3b03,Multinational Banks,43,Other,41-61
8a858ea15ca2565c015ca5eab5a41571,GT Bank,41,Other,41-61
8a858f1b5b256bc9015b28bed2fa4d4c,GT Bank,32,Lagos,26-35
8a858ea35d2d2f62015d309d53df2a01,Multinational Banks,44,Lagos,41-61
8a858f3455a0d8070155baddc1256a8b,GT Bank,27,Lagos,26-35
8a858eb4588604f7015888a52ac5111c,GT Bank,42,Other,41-61
8a858eba5c5a3035015c5d5787ab750c,GT Bank,38,Lagos,36-40
8a858fb65b2020b2015b206ee078403a,Multinational Banks,34,Other,26-35
8a858fa85bd87d41015bd887ed650718,GT Bank,36,Other,36-40
8aab160f499477da014999ba2f0f578b,Multinational Banks,44,Lagos,41-61
8a858fff5c79144c015c7bdbfc086ce1,Multinational Banks,33,Other,26-35
8a8589a7545186b1015472f76aed2246,Multinational Banks,33,Other,26-35
8a858fe5569398920156adf52d137f11,GT Bank,43,Other,41-61
8a858e475c127bce015c169071077ceb,GT Bank,44,Lagos,41-61
8a858fd65b80c79a015b80f0ca4d18d8,GT Bank,46,Lagos,41-61
8a858f965c6950da015c7c022e4757a6,Multinational Banks,36,Other,36-40
8a858ff8582fcb86015843ff484e3a1a,Multinational Banks,45,Other,41-61
8a858e875b910dfe015b917802c4282b,GT Bank,32,Lagos,26-35
8a858953548fb0c001549d3ca0e6369c,GT Bank,29,Other,26-35
8a858fef570f30e50157285c1179057b,GT Bank,37,Lagos,36-40
8a858fe5569398920156b5c197c9790d,GT Bank,48,Other,41-61
8a858fe758dc437a0158fd72d384604e,Multinational Banks,41,Lagos,41-61
8a858e1d5cd58f9e015ceaef264365a0,Multinational Banks,38,Lagos,36-40
8a858e3257b91c6d0157d208aede0483,GT Bank,30,Lagos,26-35
8a858e335d1dd902015d25fb29be48ff,Multinational Banks,31,Lagos,26-35
8a858ea85d0e7ed2015d11f3b4b713fb,GT Bank,26,Other,
8a858fcf5b39c3ba015b3a78721d01c8,GT Bank,35,Other,26-35
8a858ea555d9e6020155f489c9b237f8,GT Bank,40,Other,36-40
8a858f1d587204670158788b891a13c5,GT Bank,27,Lagos,26-35
8a858f97594ab63d01597114ba347a39,Multinational Banks,31,Lagos,26-35
8a8588f5542eb0d401543413be2b3f9b,GT Bank,46,Lagos,41-61
8a858e6f5668e01701566b0916350fbd,Multinational Banks,32,Lagos,26-35
8a858eaa55a0b8ae0155bab849c616a1,Multinational Banks,35,Other,26-35
8a858e1a5bce88e5015bced034b62745,GT Bank,40,Other,36-40
8a858e675cc6685e015cc71129364424,Multinational Banks,27,Other,26-35
8a858e445add19b4015ae7ed46155eb9,Multinational Banks,29,Lagos,26-35
8a858e9d5b2465bb015b24743be909c3,Multinational Banks,41,Lagos,41-61
8a858f045556eaa4015567f7595b3f4f,GT Bank,37,Lagos,36-40
8a858e0f5c45466f015c46d8a4047abc,Multinational Banks,35,Lagos,26-35
8a858e7d595026f8015959f2dcd67106,GT Bank,35,Other,26-35
8a858e5856b7840c0156c2fa23987086,Multinational Banks,35,Lagos,26-35
8a858f615591c2cc01559b469f4b03e6,Multinational Banks,38,Other,36-40
8a858fcd5b85c2b1015b85ee2cca208e,Multinational Banks,44,Lagos,41-61
8a858f9159ffa7a8015a0048a9df35d6,Multinational Banks,34,Lagos,26-35
8a85881053bc33670153c65bdb937097,Multinational Banks,39,Lagos,36-40
8a858e4b5cb1e4d7015cbb9cbacf67e3,Multinational Banks,38,Other,36-40
8a858f965a60fcd2015a61557a7f4325,Multinational Banks,33,Other,26-35
8a858f1554da2c400154e25d20ae34c9,Multinational Banks,38,Other,36-40
8a858f305c8dd672015c991b913e01df,Multinational Banks,44,Lagos,41-61
8a858eed5a476a3c015a4b0017914175,Multinational Banks,32,Other,26-35
8a858f78550ba10401550c694cfc464b,Multinational Banks,40,Other,36-40
8a85898a53bc15600153bea84f9e21e3,Multinational Banks,31,Other,26-35
8a858ee45b8c041c015b8fe6cc4f01d2,GT Bank,39,Lagos,36-40
8a858fad5ccb633e015ccc48d4cb3ea8,GT Bank,35,Lagos,26-35
8a858eaf570f3a0a01571816732a3ae5,Multinational Banks,37,Other,36-40
8a858f055d0e3d8c015d0e7e0b242cf2,GT Bank,37,Other,36-40
8a858f785cea234f015ced8b948d22bb,Multinational Banks,36,Other,36-40
8a858e105c1c09c8015c1ff8c6666669,Multinational Banks,34,Lagos,26-35
8a858e1d5ad28479015ad32c791e68f7,Multinational Banks,38,Other,36-40
8a858fcc5d0cbc32015d0cf881f22aac,Multinational Banks,32,Other,26-35
8a858fe756939bbb0156b45c746f61c2,Multinational Banks,50,Lagos,41-61
8a858eb85cef9327015cf3a643af0628,GT Bank,40,Lagos,36-40
8a858ee55cb156e6015cbb32a2cf1f7b,Multinational Banks,33,Lagos,26-35
8a858e2d5bb55d46015bbf3c999363f3,Multinational Banks,29,Other,26-35
8a858f255ca276c5015ca6175ff526db,GT Bank,35,Lagos,26-35
8a8588dc536a14130153753dc8d32698,GT Bank,52,Other,41-61
8a858fb45583686f01558c5f9c364ac1,GT Bank,28,Other,26-35
8a858fc75cd62882015ce320d4b64f4d,Multinational Banks,47,Other,41-61
8a858fe8555f401f01555f4577350080,Multinational Banks,33,Other,26-35
8a858e6d5b62e36f015b668ed4dc3aaa,GT Bank,34,Other,26-35
8a858e475c1c2ea7015c1c66467d14ca,GT Bank,32,Lagos,26-35
8a858f085a477386015a4b8a0ba90c44,Multinational Banks,40,Other,36-40
8a858e6f5668e01701568d201f3343ca,GT Bank,35,Other,26-35
8a858fff5a28d297015a2bc47db84f33,Multinational Banks,42,Lagos,41-61
8a858ed45c454c11015c52e103ec40fc,Multinational Banks,41,Lagos,41-61
8a858fc45c21da6f015c2ab17a494dbe,Multinational Banks,32,Lagos,26-35
8a858fa95c695f85015c6cd7c64b745b,Multinational Banks,40,Other,36-40
8a858e245b680423015b7ad113d6259a,GT Bank,42,Lagos,41-61
8a858f2756cec0a30156db8888e92b10,GT Bank,36,Lagos,36-40
8a858f735aec46c4015af02a90835ac8,GT Bank,39,Other,36-40
8a858eb95591bf000155939bbc8954b9,GT Bank,37,Other,36-40
8a858e875b1f7615015b1f9105b418af,Multinational Banks,45,Other,41-61
8a858e0a5668e69c01567aa57c377762,GT Bank,36,Other,36-40
8a858fe25b8c4e5c015b8ca60f8a23f6,GT Bank,52,Lagos,41-61
8a858f265c2187bd015c3123033b481a,Multinational Banks,38,Lagos,36-40
8a858ec9590ad35d015923f4677d6f5e,Multinational Banks,36,Lagos,36-40
8a858fc9580b91da01581bca02085f52,GT Bank,28,Other,26-35
8a858f8b57a6f4c20157aeb720821edd,Multinational Banks,38,Other,36-40
8a858fa3552ae112015546dc8ab052c2,GT Bank,37,Lagos,36-40
8a858f6e5cb16eb9015cbfa6891845b2,Multinational Banks,36,Other,36-40
8a858e69566ae5b801568d1b9290796c,Multinational Banks,33,Other,26-35
8a858f8a558227f2015588ff37f873d5,Multinational Banks,31,Lagos,26-35
8a858f065bd31ee6015bd35984932c89,Multinational Banks,43,Other,41-61
8a858f7b5ca7abe3015cac08f7d43c87,Multinational Banks,29,Other,26-35
8a858f905c06a9c0015c0c75e37a5974,Multinational Banks,46,Lagos,41-61
8a858e245a4f0e47015a5229053e6746,Multinational Banks,33,Other,26-35
8a858f0c5cc68025015cc982465e7781,Multinational Banks,38,Lagos,36-40
8a858f9f5679951a015689f8cbab66c5,Multinational Banks,40,Other,36-40
8a8588d653a915270153aa2496f328dc,Multinational Banks,27,Other,26-35
8a858eb75c21a2b9015c2d519a0a727e,Multinational Banks,30,Other,26-35
8a858ed1594a282f015963c795622574,GT Bank,35,Lagos,26-35
8a858ed759d079530159d127708943f6,GT Bank,44,Lagos,41-61
8a85892854be331a0154c82ebaa37440,Multinational Banks,39,Other,36-40
8a8589045384bd8301539e7e9cd27c7c,Multinational Banks,37,Lagos,36-40
8a858e0256b781d80156c0e6c47c75e9,Multinational Banks,27,Other,26-35
8a858ed55844707601584f421f9a2d79,Multinational Banks,31,Lagos,26-35
8a858eed5a476a3c015a47c534cb305d,Multinational Banks,31,Other,26-35
8a858eec5ca21dcb015ca3824cdb63b2,Multinational Banks,37,Lagos,36-40
8a858e6f5cd5e874015cead5d36b257a,Multinational Banks,43,Lagos,41-61
8a858f74584a54aa01585cbeb48f4166,Multinational Banks,29,Other,26-35
8a858e6f5668e01701567140f0f5212c,Multinational Banks,30,Other,26-35
8a858eda5c8863ff015c96bd0ee76a88,Multinational Banks,57,Other,41-61
8a858fbf5b3a0b46015b3d56a9a72115,GT Bank,36,Other,36-40
8a858f305cb1ec4e015cc06c3e78725c,GT Bank,33,Lagos,26-35
8a858fb85cc5f243015cc615318026ec,GT Bank,36,Other,36-40
8a858f4655ca643c0155cbc4e13945cc,GT Bank,34,Other,26-35
8a858f695b5cbd3a015b5cd5ff29188a,Multinational Banks,54,Lagos,41-61
8a858f255cb1710a015cc4fa8c86760b,Multinational Banks,41,Other,41-61
8a858fed5a28bf0e015a29acfb4b3fcf,GT Bank,38,Other,36-40
8a858e0156b782a10156c206b49d04ed,GT Bank,48,Lagos,41-61
8a85881053bc33670153c7a4d2685aa0,GT Bank,37,Lagos,36-40
8a858ffa55ca72a50155ccf1d5e068d4,GT Bank,38,Other,36-40
8a858f525b484af4015b484e35ec0367,Multinational Banks,46,Other,41-61
8a858f4958721a8c01587e91a7af19af,Multinational Banks,31,Lagos,26-35
8a858ef258d4a48b0158d59498152dd8,Multinational Banks,38,Other,36-40
8a858f1f5c834d4f015c876553061133,GT Bank,36,Other,36-40
8a858eba5b681df4015b75ab13016a89,GT Bank,41,Lagos,41-61
8a858e4357be1daf0157c96f4c915ef0,Multinational Banks,41,Other,41-61
8a858e125b391784015b391ddd6a078d,GT Bank,39,Lagos,36-40
8a858e585693982b0156ae3b98be2f9e,GT Bank,39,Lagos,36-40
8a858fda5d37b00c015d3ba42a19619e,GT Bank,35,Lagos,26-35
8a858f30551130db0155130b0d0652c4,Multinational Banks,32,Other,26-35
8a858f675c1c43bc015c209f0e59388c,GT Bank,40,Other,36-40
8a858eda5c8863ff015c9b7f6a0d0803,Multinational Banks,37,Lagos,36-40
8a858ee55cb156e6015cc47b68eb2533,GT Bank,31,Lagos,26-35
8a858e6c5c88d145015c89156898102a,GT Bank,37,Lagos,36-40
8a858ecc5a60be73015a60f4ebd12743,Multinational Banks,41,Other,41-61
8a858eda552adcc20155307212b55ac2,Multinational Banks,42,Lagos,41-61
8a858ee0560bc0770156222d2ade524c,Multinational Banks,38,Lagos,36-40
8a85898a53bc15600153c76831594bcc,GT Bank,30,Lagos,26-35
8a858e045cd5b1d6015cdfdd2d7b1310,Multinational Banks,39,Other,36-40
8a858f15555455250155599a5f7a5dc1,Multinational Banks,33,Lagos,26-35
8a858e585693982b01569cbb3e6048da,Multinational Banks,35,Lagos,26-35
8a858e0156b782a10156c19772015fcd,GT Bank,40,Other,36-40
8a858eda552adcc201555d5b88396bcf,Multinational Banks,35,Lagos,26-35
8a858e945bfdb9e7015c02e0fdb0488b,Multinational Banks,32,Lagos,26-35
8a858fa25c120898015c15cdcecb5495,Multinational Banks,38,Lagos,36-40
8a858e985885ff6d0158906f9c082a68,Multinational Banks,37,Other,36-40
8a858e255557edfe015563a492d53502,GT Bank,34,Other,26-35
8a858eed5a476a3c015a4b5cd1cc7a5c,Multinational Banks,36,Other,36-40
8a858eba5c884d2a015c8d20bd55732a,GT Bank,47,Lagos,41-61
8a858e125c358780015c35aad25310ef,Multinational Banks,41,Other,41-61
8a858fe8586deed301586e1e5c961003,GT Bank,38,Other,36-40
8a85896653e2e18b0153f09b2aa35634,GT Bank,40,Other,36-40
8a858f935760a618015772352d175492,Multinational Banks,30,Lagos,26-35
8a858f2756cec0a30156e00f8a36011f,GT Bank,38,Lagos,36-40
8a858e1d5b2510b2015b3059914e6865,GT Bank,34,Other,26-35
8a858fbd59e06eb70159e0cd82c232fc,Multinational Banks,42,Other,41-61
8a858e355908083001591d1c3e4b02db,Multinational Banks,35,Lagos,26-35
8a858f405d13c45f015d1581fab05f1f,GT Bank,38,Lagos,36-40
8a858fb4563228d201563e3b46c90a86,GT Bank,52,Lagos,41-61
8a858e045cd5b1d6015ce403694c1191,Multinational Banks,47,Other,41-61
8a858f615b1ffb14015b2316f57f3839,Multinational Banks,36,Lagos,36-40
8a85881053bc33670153c7b62bef61ca,Multinational Banks,31,Other,26-35
8a858f11594a3880015950e1221977d6,Multinational Banks,39,Lagos,36-40
8a858f615b1ffb14015b200e2dc10f69,Multinational Banks,36,Other,36-40
8a858e6f5cd5e874015cd9285d745cf7,Multinational Banks,33,Other,26-35
8a858eac5ad81473015adb8fd64e2636,GT Bank,37,Lagos,36-40
8a85882953bc04f80153c205b75d7403,GT Bank,46,Lagos,41-61
8a858e3a5cef882a015cefc0bf3f1fa2,Multinational Banks,41,Lagos,41-61
8a858e0156b782a10156beb5c215582e,GT Bank,42,Other,41-61
8a858fe75be82695015be82d3612075f,Multinational Banks,44,Other,41-61
8a858e7a56e509290156f6ea4fca69d5,Multinational Banks,39,Other,36-40
8a858eb65c3b3074015c40de35080a99,Multinational Banks,40,Other,36-40
8a858eb85c1be44c015c1c4b667d25ee,GT Bank,35,Lagos,26-35
8a858ecc5a94fab9015aa06814d84c2d,GT Bank,32,Lagos,26-35
8a858f0f5bfd79d2015c01cde70242be,GT Bank,32,Lagos,26-35
8a858ebe5908030101591c4e795f7484,GT Bank,38,Lagos,36-40
8a858ea55b58f026015b5b9fe1de7632,Multinational Banks,45,Lagos,41-61
8a858e125acd7563015ad16a8f964ab1,Multinational Banks,49,Other,41-61
8a858edd5c8348c4015c83f5af6d35f1,GT Bank,33,Other,26-35
8a858f095c3b2c30015c3b5964a111df,Multinational Banks,31,Other,26-35
8a858f15555455250155640248702794,GT Bank,36,Other,36-40
8a858e875c63d395015c69acee7b23e5,GT Bank,39,Other,36-40
8a858e875b910dfe015ba4a5adbe3ea5,GT Bank,34,Lagos,26-35
8a858f1d5c7db9e2015c7dbe8a2d0254,Multinational Banks,44,Other,41-61
8a858fa257d8223c0157dd6713ec7d05,GT Bank,45,Other,41-61
