customerid,bank_account_type,bank_name_clients,employment_status_clients,age,state
8a8589125340c9660153418093970e29,Savings,Multinational Banks,Other,36-40,Lagos
8a858e875c63d395015c69cfb3733438,Savings,GT Bank,Permanent,26-35,Other
8a858e8a575612610157713f256e1d4b,Savings,GT Bank,Permanent,26-35,Lagos
8a858fa4552add9f0155486adf77224e,Other,GT Bank,Permanent,36-40,Other
8a858ee45a1e6afb015a22a2e525677b,Savings,Multinational Banks,Permanent,36-40,Lagos
8a858ede5ca210f0015ca2c76bcf492d,Savings,Multinational Banks,Permanent,26-35,Other
8a858f335c8d9723015c96e47eaf3ce7,Savings,Multinational Banks,Permanent,26-35,Lagos
8a8588fd53c244bc0153c62ea7c404ee,Other,GT Bank,Permanent,36-40,Lagos
8a858ed75bb64559015bc82c814e187a,Savings,GT Bank,Permanent,41-61,Other
8a858f265c2187bd015c24bd18b2461b,Savings,Multinational Banks,Permanent,36-40,Other
8a858faa56dffac60156f53870fd0c9e,Other,GT Bank,Other,36-40,Other
8a858ff55b5d377b015b5d3ab51105e5,Savings,GT Bank,Other,26-35,Lagos
8a85888c54a05b820154a41ad90c504c,Other,Multinational Banks,Permanent,36-40,Other
8a858eed5a42df95015a435ce1762491,Savings,Multinational Banks,Permanent,41-61,Other
8a858e685acda506015aceb81564458d,Savings,GT Bank,Permanent,26-35,Other
8a858f4e5d1d97f9015d1da5168f0863,Savings,Multinational Banks,Permanent,26-35,Lagos
8a858f8e5c63d73e015c686a63141013,Savings,Multinational Banks,Permanent,36-40,Lagos
8a858f98560bbe110156170e27073502,Other,Multinational Banks,Permanent,36-40,Lagos
8a858ede5ca210f0015ca6e7144b3d34,Savings,Multinational Banks,Permanent,36-40,Other
8a858f365b2547f3015b32e1f8b753c7,Savings,Multinational Banks,Permanent,26-35,Lagos
8a8588e65485c1da0154869013603444,Other,Multinational Banks,Permanent,41-61,Other
8a858fe45cd62cbf015cd63942a40385,Savings,GT Bank,Permanent,26-35,Other
8a8588dc5384a05f01539d3773865219,Other,Multinational Banks,Permanent,36-40,Other
8a858e485cc0eed3015cc51b36f261d2,Savings,Multinational Banks,,26-35,Other
8a858f365668e43901566e4968220ae7,Other,GT Bank,Other,36-40,Lagos
8a858e985885ff6d01589211d7c01088,Savings,GT Bank,Permanent,41-61,Lagos
8a858fd55c45ba15015c468cb4463013,Savings,GT Bank,,26-35,Lagos
8a8588ae53f1cb7c01540e8cf9f66b81,Other,GT Bank,Permanent,36-40,Other
8a858e205c880ef2015c8859fc092b1f,Savings,Multinational Banks,Permanent,26-35,Other
8a858e245c5f3f7c015c5fc06e1022b7,Savings,GT Bank,Permanent,26-35,Other
8a858f8f5bfd3cfa015c00e809b600d4,Savings,GT Bank,Permanent,26-35,Lagos
8a858fcd56b9f22c0156c2fc17763dcc,Savings,Multinational Banks,Permanent,26-35,Other
8a858f2f54e28d530155075d38ad2d84,Savings,Multinational Banks,Permanent,26-35,Lagos
8a858fb35a9469ec015a94f9554a5d13,Savings,Multinational Banks,Permanent,41-61,Lagos
8a858eda552adcc2015548f0eb523fc3,Other,GT Bank,Permanent,26-35,Lagos
8a858f665c45930d015c4b164bed3b03,Savings,Multinational Banks,Permanent,41-61,Other
8a858ea15ca2565c015ca5eab5a41571,Savings,GT Bank,Permanent,41-61,Other
8a858f1b5b256bc9015b28bed2fa4d4c,Savings,GT Bank,Permanent,26-35,Lagos
8a858ea35d2d2f62015d309d53df2a01,Savings,Multinational Banks,Permanent,41-61,Lagos
8a858f3455a0d8070155baddc1256a8b,Other,GT Bank,Other,26-35,Lagos
8a858eb4588604f7015888a52ac5111c,Savings,GT Bank,,41-61,Other
8a858eba5c5a3035015c5d5787ab750c,Savings,GT Bank,,36-40,Lagos
8a858fb65b2020b2015b206ee078403a,Savings,Multinational Banks,Permanent,26-35,Other
8a858fa85bd87d41015bd887ed650718,Savings,GT Bank,Permanent,36-40,Other
8aab160f499477da014999ba2f0f578b,Savings,Multinational Banks,Permanent,41-61,Lagos
8a858fff5c79144c015c7bdbfc086ce1,Savings,Multinational Banks,,26-35,Other
8a8589a7545186b1015472f76aed2246,Other,Multinational Banks,Permanent,26-35,Other
8a85886e5410189001541a3d92df3588,Savings,National Banks,Permanent,36-40,Other
8a858fe5569398920156adf52d137f11,Other,GT Bank,Other,41-61,Other
8a858e475c127bce015c169071077ceb,Savings,GT Bank,,41-61,Lagos
8a858fd65b80c79a015b80f0ca4d18d8,Savings,GT Bank,Permanent,41-61,Lagos
8a858f965c6950da015c7c022e4757a6,Savings,Multinational Banks,,36-40,Other
8a858ff8582fcb86015843ff484e3a1a,Other,Multinational Banks,Permanent,41-61,Other
8a858e875b910dfe015b917802c4282b,Savings,GT Bank,Permanent,26-35,Lagos
8a858953548fb0c001549d3ca0e6369c,Other,GT Bank,Permanent,26-35,Other
8a858fef570f30e50157285c1179057b,Savings,GT Bank,Permanent,36-40,Lagos
8a858fee5d1878f4015d187ebc4d0660,Savings,National Banks,Permanent,36-40,Other
8a858fe5569398920156b5c197c9790d,Other,GT Bank,Permanent,41-61,Other
8a858fe758dc437a0158fd72d384604e,Savings,Multinational Banks,,41-61,Lagos
8a858e1d5cd58f9e015ceaef264365a0,Savings,Multinational Banks,,36-40,Lagos
8a858e3257b91c6d0157d208aede0483,Other,GT Bank,Permanent,26-35,Lagos
8a858e335d1dd902015d25fb29be48ff,Savings,Multinational Banks,Permanent,26-35,Lagos
8a858ea85d0e7ed2015d11f3b4b713fb,Savings,GT Bank,Other,,Other
8a858fcf5b39c3ba015b3a78721d01c8,Savings,GT Bank,Permanent,26-35,Other
8a858ea555d9e6020155f489c9b237f8,Savings,GT Bank,Permanent,36-40,Other
8a858f1d587204670158788b891a13c5,Savings,GT Bank,Permanent,26-35,Lagos
8a858f97594ab63d01597114ba347a39,Savings,Multinational Banks,Permanent,26-35,Lagos
8a8588f5542eb0d401543413be2b3f9b,Other,GT Bank,Permanent,41-61,Lagos
8a858e6f5668e01701566b0916350fbd,Other,Multinational Banks,Permanent,26-35,Lagos
8a858eaa55a0b8ae0155bab849c616a1,Other,Multinational Banks,Permanent,26-35,Other
8a858e1a5bce88e5015bced034b62745,Savings,GT Bank,,36-40,Other
8a858e675cc6685e015cc71129364424,Savings,Multinational Banks,,26-35,Other
8a858e445add19b4015ae7ed46155eb9,Savings,Multinational Banks,Permanent,26-35,Lagos
8a858e9d5b2465bb015b24743be909c3,Savings,Multinational Banks,Permanent,41-61,Lagos
8a858f045556eaa4015567f7595b3f4f,Other,GT Bank,Permanent,36-40,Lagos
8a858e0f5c45466f015c46d8a4047abc,Savings,Multinational Banks,Permanent,26-35,Lagos
8a858e7d595026f8015959f2dcd67106,Savings,GT Bank,,26-35,Other
8a858e5856b7840c0156c2fa23987086,Savings,Multinational Banks,Other,26-35,Lagos
8a858f615591c2cc01559b469f4b03e6,Other,Multinational Banks,Other,36-40,Other
8a858fcd5b85c2b1015b85ee2cca208e,Savings,Multinational Banks,,41-61,Lagos
8a858f9159ffa7a8015a0048a9df35d6,Savings,Multinational Banks,Permanent,26-35,Lagos
8a85881053bc33670153c65bdb937097,Savings,Multinational Banks,Permanent,36-40,Lagos
8a858e085cc5b826015cc60650982c6c,Savings,National Banks,Permanent,41-61,Other
8a858e4b5cb1e4d7015cbb9cbacf67e3,Savings,Multinational Banks,Permanent,36-40,Other
8a858f965a60fcd2015a61557a7f4325,Savings,Multinational Banks,Permanent,26-35,Other
8a858f1554da2c400154e25d20ae34c9,Savings,Multinational Banks,Permanent,36-40,Other
8a858f305c8dd672015c991b913e01df,Savings,Multinational Banks,,41-61,Lagos
8a858eed5a476a3c015a4b0017914175,Savings,Multinational Banks,Permanent,26-35,Other
8a858f78550ba10401550c694cfc464b,Savings,Multinational Banks,Permanent,36-40,Other
8a85898a53bc15600153bea84f9e21e3,Other,Multinational Banks,Other,26-35,Other
8a858ee45b8c041c015b8fe6cc4f01d2,Savings,GT Bank,Permanent,36-40,Lagos
8a858fad5ccb633e015ccc48d4cb3ea8,Savings,GT Bank,Permanent,26-35,Lagos
8a858eaf570f3a0a01571816732a3ae5,Other,Multinational Banks,Other,36-40,Other
8a858f055d0e3d8c015d0e7e0b242cf2,Savings,GT Bank,Other,36-40,Other
8a858f785cea234f015ced8b948d22bb,Savings,Multinational Banks,,36-40,Other
8a858e105c1c09c8015c1ff8c6666669,Other,Multinational Banks,Permanent,26-35,Lagos
8a858e1d5ad28479015ad32c791e68f7,Savings,Multinational Banks,Permanent,36-40,Other
8a858fcc5d0cbc32015d0cf881f22aac,Savings,Multinational Banks,,26-35,Other
8a858fe756939bbb0156b45c746f61c2,Savings,Multinational Banks,Permanent,41-61,Lagos
8a858eb85cef9327015cf3a643af0628,Savings,GT Bank,,36-40,Lagos
8a858ee55cb156e6015cbb32a2cf1f7b,Savings,Multinational Banks,Permanent,26-35,Lagos
8a858e2d5bb55d46015bbf3c999363f3,Savings,Multinational Banks,Permanent,26-35,Other
8a858f255ca276c5015ca6175ff526db,Savings,GT Bank,Permanent,26-35,Lagos
8a8588dc536a14130153753dc8d32698,Other,GT Bank,Other,41-61,Other
8a858ee755a0c84a0155a8265e0e2b10,Savings,National Banks,Permanent,26-35,Lagos
8a858fb45583686f01558c5f9c364ac1,Other,GT Bank,Other,26-35,Other
8a858fc75cd62882015ce320d4b64f4d,Savings,Multinational Banks,Permanent,41-61,Other
8a858fe8555f401f01555f4577350080,Savings,Multinational Banks,Permanent,26-35,Other
8a858e6d5b62e36f015b668ed4dc3aaa,Savings,GT Bank,Permanent,26-35,Other
8a858e945bfdb9e7015bfe4f9a9a2283,Savings,National Banks,Permanent,36-40,Other
8a858e475c1c2ea7015c1c66467d14ca,Savings,GT Bank,,26-35,Lagos
8a858f085a477386015a4b8a0ba90c44,Savings,Multinational Banks,Permanent,36-40,Other
8a858e6f5668e01701568d201f3343ca,Savings,GT Bank,Other,26-35,Other
8a858fff5a28d297015a2bc47db84f33,Savings,Multinational Banks,Permanent,41-61,Lagos
8a858e69566ae5b801567ac352d84477,Savings,National Banks,Permanent,41-61,Other
8a858ed45c454c11015c52e103ec40fc,Savings,Multinational Banks,Permanent,41-61,Lagos
8a858fc45c21da6f015c2ab17a494dbe,Savings,Multinational Banks,Permanent,26-35,Lagos
8a858fa95c695f85015c6cd7c64b745b,Savings,Multinational Banks,Permanent,36-40,Other
8a858e245b680423015b7ad113d6259a,Savings,GT Bank,Permanent,41-61,Lagos
8a858f2756cec0a30156db8888e92b10,Other,GT Bank,Permanent,36-40,Lagos
8a858f735aec46c4015af02a90835ac8,Savings,GT Bank,Permanent,36-40,Other
8a858eb95591bf000155939bbc8954b9,Savings,GT Bank,Permanent,36-40,Other
8a858e875b1f7615015b1f9105b418af,Savings,Multinational Banks,Permanent,41-61,Other
8a858e0a5668e69c01567aa57c377762,Other,GT Bank,Other,36-40,Other
8a858fe25b8c4e5c015b8ca60f8a23f6,Savings,GT Bank,,41-61,Lagos
8a858fa154daefc00154e1dc8abf56db,Other,National Banks,Permanent,41-61,Lagos
8a858f265c2187bd015c3123033b481a,Savings,Multinational Banks,Permanent,36-40,Lagos
8a858ec9590ad35d015923f4677d6f5e,Savings,Multinational Banks,,36-40,Lagos
8a858fc9580b91da01581bca02085f52,Other,GT Bank,Other,26-35,Other
8a858f8b57a6f4c20157aeb720821edd,Other,Multinational Banks,Permanent,36-40,Other
8a858fa3552ae112015546dc8ab052c2,Other,GT Bank,Other,36-40,Lagos
8a858f6e5cb16eb9015cbfa6891845b2,Savings,Multinational Banks,Permanent,36-40,Other
8a858e69566ae5b801568d1b9290796c,Savings,Multinational Banks,Other,26-35,Other
8a858f8a558227f2015588ff37f873d5,Savings,Multinational Banks,Permanent,26-35,Lagos
8a858f065bd31ee6015bd35984932c89,Savings,Multinational Banks,Permanent,41-61,Other
8a858f7b5ca7abe3015cac08f7d43c87,Savings,Multinational Banks,Permanent,26-35,Other
8a858f905c06a9c0015c0c75e37a5974,Savings,Multinational Banks,,41-61,Lagos
8a858e245a4f0e47015a5229053e6746,Savings,Multinational Banks,Permanent,26-35,Other
8a858f0c5cc68025015cc982465e7781,Savings,Multinational Banks,,36-40,Lagos
8a858f9f5679951a015689f8cbab66c5,Other,Multinational Banks,Permanent,36-40,Other
8a8588d653a915270153aa2496f328dc,Savings,Multinational Banks,,26-35,Other
8a858eb75c21a2b9015c2d519a0a727e,Savings,Multinational Banks,,26-35,Other
8a858ed1594a282f015963c795622574,Savings,GT Bank,Permanent,26-35,Lagos
8a858f3e58b4ff1a0158bff6b8c5080a,Savings,National Banks,,41-61,Other
8a858ed759d079530159d127708943f6,Savings,GT Bank,Permanent,41-61,Lagos
8a85892854be331a0154c82ebaa37440,Savings,Multinational Banks,Permanent,36-40,Other
8a8589045384bd8301539e7e9cd27c7c,Savings,Multinational Banks,Permanent,36-40,Lagos
8a858e0256b781d80156c0e6c47c75e9,Other,Multinational Banks,Other,26-35,Other
8a858ed55844707601584f421f9a2d79,Other,Multinational Banks,Permanent,26-35,Lagos
8a858eed5a476a3c015a47c534cb305d,Savings,Multinational Banks,Permanent,26-35,Other
8a858eec5ca21dcb015ca3824cdb63b2,Savings,Multinational Banks,,36-40,Lagos
8a858e6f5cd5e874015cead5d36b257a,Savings,Multinational Banks,,41-61,Lagos
8a858f74584a54aa01585cbeb48f4166,Savings,Multinational Banks,,26-35,Other
8a858e6f5668e01701567140f0f5212c,Other,Multinational Banks,Other,26-35,Other
8a858eda5c8863ff015c96bd0ee76a88,Savings,Multinational Banks,,41-61,Other
8a858fbf5b3a0b46015b3d56a9a72115,Savings,GT Bank,Permanent,36-40,Other
8a858f305cb1ec4e015cc06c3e78725c,Savings,GT Bank,,26-35,Lagos
8a858fb85cc5f243015cc615318026ec,Savings,GT Bank,Permanent,36-40,Other
8a858f4655ca643c0155cbc4e13945cc,Other,GT Bank,Permanent,26-35,Other
8a858f695b5cbd3a015b5cd5ff29188a,Savings,Multinational Banks,Permanent,41-61,Lagos
8a858f255cb1710a015cc4fa8c86760b,Savings,Multinational Banks,Permanent,41-61,Other
8a858fed5a28bf0e015a29acfb4b3fcf,Savings,GT Bank,Permanent,36-40,Other
8a858e0156b782a10156c206b49d04ed,Other,GT Bank,Permanent,41-61,Lagos
8a85881053bc33670153c7a4d2685aa0,Savings,GT Bank,Other,36-40,Lagos
8a858ffa55ca72a50155ccf1d5e068d4,Other,GT Bank,Permanent,36-40,Other
8a858f525b484af4015b484e35ec0367,Savings,Multinational Banks,Permanent,41-61,Other
8a858f4958721a8c01587e91a7af19af,Savings,Multinational Banks,Permanent,26-35,Lagos
8a858ef258d4a48b0158d59498152dd8,Savings,Multinational Banks,Permanent,36-40,Other
8a858f1f5c834d4f015c876553061133,Savings,GT Bank,Other,36-40,Other
8a858eba5b681df4015b75ab13016a89,Savings,GT Bank,Permanent,41-61,Lagos
8a858edb5b671760015b67573f222acd,Savings,National Banks,,26-35,Lagos
8a858e4357be1daf0157c96f4c915ef0,Savings,Multinational Banks,Permanent,41-61,Other
8a858e125b391784015b391ddd6a078d,Savings,GT Bank,Permanent,36-40,Lagos
8a858e585693982b0156ae3b98be2f9e,Other,GT Bank,Permanent,36-40,Lagos
8a858fda5d37b00c015d3ba42a19619e,Savings,GT Bank,Permanent,26-35,Lagos
8a858f30551130db0155130b0d0652c4,Savings,Multinational Banks,Permanent,26-35,Other
8a858e445cd56553015cd9811fb40911,Savings,National Banks,Other,26-35,Other
8a858f675c1c43bc015c209f0e59388c,Savings,GT Bank,Permanent,36-40,Other
8a858eda5c8863ff015c9b7f6a0d0803,Savings,Multinational Banks,,36-40,Lagos
8a858ee55cb156e6015cc47b68eb2533,Savings,GT Bank,Permanent,26-35,Lagos
8a858e6c5c88d145015c89156898102a,Savings,GT Bank,Permanent,36-40,Lagos
8a858ecc5a60be73015a60f4ebd12743,Savings,Multinational Banks,Permanent,41-61,Other
8a858eda552adcc20155307212b55ac2,Other,Multinational Banks,Other,41-61,Lagos
8a858ee0560bc0770156222d2ade524c,Savings,Multinational Banks,Permanent,36-40,Lagos
8a85898a53bc15600153c76831594bcc,Other,GT Bank,Permanent,26-35,Lagos
8a858e045cd5b1d6015cdfdd2d7b1310,Savings,Multinational Banks,Permanent,36-40,Other
8a858f15555455250155599a5f7a5dc1,Other,Multinational Banks,Other,26-35,Lagos
8a858e585693982b01569cbb3e6048da,Other,Multinational Banks,Permanent,26-35,Lagos
8a858e0156b782a10156c19772015fcd,Other,GT Bank,Permanent,36-40,Other
8a858eda552adcc201555d5b88396bcf,Savings,Multinational Banks,Permanent,26-35,Lagos
8a858e945bfdb9e7015c02e0fdb0488b,Savings,Multinational Banks,Permanent,26-35,Lagos
8a858fa25c120898015c15cdcecb5495,Savings,Multinational Banks,Permanent,36-40,Lagos
8a858e985885ff6d0158906f9c082a68,Savings,Multinational Banks,Permanent,36-40,Other
8a858e255557edfe015563a492d53502,Other,GT Bank,Permanent,26-35,Other
8a858eed5a476a3c015a4b5cd1cc7a5c,Savings,Multinational Banks,Permanent,36-40,Other
8a858eba5c884d2a015c8d20bd55732a,Savings,GT Bank,Permanent,41-61,Lagos
8a858e125c358780015c35aad25310ef,Savings,Multinational Banks,Permanent,41-61,Other
8a858fe8586deed301586e1e5c961003,Savings,GT Bank,Permanent,36-40,Other
8a85896653e2e18b0153f09b2aa35634,Other,GT Bank,Permanent,36-40,Other
8a858f935760a618015772352d175492,Savings,Multinational Banks,Permanent,26-35,Lagos
8a858f2756cec0a30156e00f8a36011f,Other,GT Bank,Permanent,36-40,Lagos
8a858e1d5b2510b2015b3059914e6865,Savings,GT Bank,Permanent,26-35,Other
8a858fbd59e06eb70159e0cd82c232fc,Savings,Multinational Banks,,41-61,Other
8a858e355908083001591d1c3e4b02db,Savings,Multinational Banks,Permanent,26-35,Lagos
8a858f405d13c45f015d1581fab05f1f,Savings,GT Bank,Permanent,36-40,Lagos
8a858fb4563228d201563e3b46c90a86,Savings,GT Bank,Permanent,41-61,Lagos
8a858e045cd5b1d6015ce403694c1191,Savings,Multinational Banks,Permanent,41-61,Other
8a858f615b1ffb14015b2316f57f3839,Savings,Multinational Banks,,36-40,Lagos
8a85881053bc33670153c7b62bef61ca,Savings,Multinational Banks,Other,26-35,Other
8a858f11594a3880015950e1221977d6,Savings,Multinational Banks,Permanent,36-40,Lagos
8a858f615b1ffb14015b200e2dc10f69,Savings,Multinational Banks,Permanent,36-40,Other
8a858e6f5cd5e874015cd9285d745cf7,Savings,Multinational Banks,Permanent,26-35,Other
8a858eac5ad81473015adb8fd64e2636,Savings,GT Bank,,36-40,Lagos
8a85882953bc04f80153c205b75d7403,Savings,GT Bank,Other,41-61,Lagos
8a858e3a5cef882a015cefc0bf3f1fa2,Savings,Multinational Banks,Permanent,41-61,Lagos
8a858e0156b782a10156beb5c215582e,Other,GT Bank,Other,41-61,Other
8a858fe75be82695015be82d3612075f,Savings,Multinational Banks,Permanent,41-61,Other
8a858e705cb15527015cbfdc11d0733e,Savings,National Banks,Permanent,36-40,Other
8a858e7a56e509290156f6ea4fca69d5,Savings,Multinational Banks,Permanent,36-40,Other
8a858eb65c3b3074015c40de35080a99,Savings,Multinational Banks,Permanent,36-40,Other
8a858eb85c1be44c015c1c4b667d25ee,Savings,GT Bank,Permanent,26-35,Lagos
8a858ecc5a94fab9015aa06814d84c2d,Savings,GT Bank,Permanent,26-35,Lagos
8a858f0f5bfd79d2015c01cde70242be,Savings,GT Bank,Permanent,26-35,Lagos
8a858ebe5908030101591c4e795f7484,Savings,GT Bank,Permanent,36-40,Lagos
8a858ea55b58f026015b5b9fe1de7632,Savings,Multinational Banks,Permanent,41-61,Lagos
8a858e125acd7563015ad16a8f964ab1,Savings,Multinational Banks,Permanent,41-61,Other
8a858edd5c8348c4015c83f5af6d35f1,Savings,GT Bank,Permanent,26-35,Other
8a858f095c3b2c30015c3b5964a111df,Savings,Multinational Banks,,26-35,Other
8a858f15555455250155640248702794,Savings,GT Bank,Permanent,36-40,Other
8a858e10570f2d65015717fcfec44996,Other,National Banks,Permanent,26-35,Other
8a858e875c63d395015c69acee7b23e5,Savings,GT Bank,Permanent,36-40,Other
8a858e875b910dfe015ba4a5adbe3ea5,Savings,GT Bank,Permanent,26-35,Lagos
8a858f1d5c7db9e2015c7dbe8a2d0254,Savings,Multinational Banks,Permanent,41-61,Other
8a858fa257d8223c0157dd6713ec7d05,Other,GT Bank,Permanent,41-61,Other
8a858f9f5bd99987015bdf4787394f7d,Savings,Multinational Banks,Permanent,36-40,Other
8a858ef458d4a52e0158d858eb5d6456,Savings,Multinational Banks,,36-40,Lagos
8a858f535bf336ac015bf721c64b7bd6,Savings,Multinational Banks,Permanent,41-61,Lagos
8a8589045384bd8301539b3e362a79e8,Other,Multinational Banks,Permanent,36-40,Lagos
8a858e535bab293b015baedbcabf1287,Savings,National Banks,,36-40,Lagos
8a858e6f5bfd0431015bfd20c76210d3,Savings,GT Bank,Permanent,36-40,Other
8a858f1b5b486da9015b4898c28826e2,Savings,Multinational Banks,,26-35,Lagos
8a858e725b3424d2015b3427a76103d2,Savings,Multinational Banks,,36-40,Other
8a858e345be813ea015bec75f727092e,Savings,Multinational Banks,Permanent,41-61,Other
8a858f975c4582c4015c49b8173116fa,Savings,GT Bank,Permanent,36-40,Other
8a858eb35ad7c9c7015adaff46eb1fcb,Savings,National Banks,,41-61,Other
8a858e375bcf8394015bd38ef3877bf3,Savings,GT Bank,Permanent,41-61,Other
8a858e5b5bd99460015be7d577b04e0d,Savings,National Banks,Permanent,26-35,Lagos
8a858f2b5c11cabe015c11ed979718c6,Savings,Multinational Banks,,41-61,Lagos
8a858eac5c451942015c4a8f0ec6028c,Savings,Multinational Banks,Permanent,41-61,Other
8a858e785c8d9167015c913329f1730e,Savings,GT Bank,Permanent,36-40,Lagos
8a858fd95c3b5bca015c405b7f697168,Savings,Multinational Banks,Permanent,36-40,Lagos
8a858fb95bd896cc015bd8a2836b06eb,Savings,Multinational Banks,Permanent,41-61,Lagos
8a858f275c451af5015c4f1c17f8475c,Savings,GT Bank,Permanent,36-40,Lagos
8a858f2f54e28d530154e3ead3e95ce9,Other,National Banks,Permanent,41-61,Lagos
8a858fd55ccafbe9015ccb02689f0413,Savings,Multinational Banks,Permanent,41-61,Lagos
8a858fda5c3b0f1c015c3f39f2644e74,Savings,Multinational Banks,,41-61,Lagos
8a858e345a13cc50015a181a44d8023e,Savings,GT Bank,Permanent,36-40,Other
8a858f7b5b103152015b104720d6105d,Savings,National Banks,Permanent,36-40,Lagos
8a858fc55b2548dd015b2fd12423240e,Savings,GT Bank,Permanent,36-40,Other
8a858f6459b2320a0159b23f431f08c6,Savings,Multinational Banks,,26-35,Lagos
8a858fec5ceec886015cef1100012e1e,Savings,Multinational Banks,Permanent,36-40,Other
8a858fee5c795f65015c7c54b76f0204,Savings,GT Bank,,41-61,Lagos
8a8589a453bc422d0153c8a17dca5ebc,Other,Multinational Banks,Other,26-35,Lagos
8a858e245b680423015b70f89d870827,Savings,Multinational Banks,,36-40,Other
8a858eb75c21a2b9015c303f610106b3,Savings,Multinational Banks,Permanent,36-40,Lagos
8a858f265c2187bd015c3125c2e74a19,Savings,GT Bank,Permanent,36-40,Lagos
8a858f7c5c58ff48015c5905513601e3,Savings,Multinational Banks,Permanent,41-61,Other
8a858eac5b3ece95015b3f17c44d57ff,Savings,Multinational Banks,Permanent,41-61,Lagos
8a858f435b6795c5015b67a6af3910e1,Savings,Multinational Banks,,26-35,Other
8a858f1c5ca1e2f9015ca1fb029f0b50,Savings,Multinational Banks,Permanent,41-61,Lagos
8a858e35589c0ac00158afe810434232,Savings,GT Bank,Permanent,26-35,Lagos
8a858e185b57cc76015b57e77d890d59,Savings,National Banks,Permanent,36-40,Lagos
8a858e435d37b4ce015d3b2164ed0b00,Savings,Multinational Banks,,36-40,Other
8a858ece5b0142e3015b0591013103be,Savings,Multinational Banks,Permanent,36-40,Other
8a858f275c451af5015c589ae56f15bf,Savings,GT Bank,Permanent,26-35,Other
