customerid;birthdate;EDAD;bank_account_type;longitude_gps;latitude_gps;Columna2;bank_name_clients;bank_branch_clients;employment_status_clients;level_of_education_clients
8a858edc5c7e7da5015c8166e88960b4;28/12/1980;42;Savings;38.497.443;64.658.351;;Standard Chartered;;Permanent;
8a858e36590808e3015947b0870e6c89;17/01/1969;53;Savings;39.741.225;6.808.187;;FCMB;;Permanent;
8a858f8f5bfd3cfa015c0b4d7b61102c;15/12/1988;34;Savings;88.891.843;98.426.804;;GT Bank;;Permanent;
8a858e0f5c45466f015c541a01a868a1;12/01/1981;41;Savings;33.796.479;65.892.854;;Zenith Bank;;Permanent;
8a858ef255c55fd60155c8f865611d5e;10/11/1981;41;Other;69.968.883;48.418.633;;UBA;;Self-Employed;
8a858f7b5763d88001576be2678d67c6;10/07/1993;29;Other;32.889.792;66.895.338;;Wema Bank;;Student;
8a858e35589c0ac00158a5b90844229d;18/02/1992;30;Savings;97.697.856;104.893.832;;UBA;;Permanent;
8a858e6d58b0cc520158b4bcc7f61ef2;04/10/1980;42;Savings;33.653.819;65.471.774;;GT Bank;ADETOKUNBO ADEMOLA;Permanent;Graduate
8a858ff259d1429e0159d1a4117e23bd;02/06/1985;37;Savings;32.963.333;66.085.457;;Access Bank;;;
8a858f9f5679951a015692c661784bb8;29/08/1989;33;Other;35.798.808;64.836.704;;Skye Bank;;Permanent;
8a858fc55b2548dd015b28d40a9876fe;15/01/1989;33;Savings;33.594.054;6.605.609;;Zenith Bank;;Permanent;
8a858fa55d37a570015d38332887360d;31/10/1982;40;Savings;51.782.305;72.591.948;;GT Bank;;;
8a858fd05bf22b18015bf25758ea1c9e;07/06/1986;36;Savings;57.604.048;55.562.958;;UBA;;Permanent;
8a858f305c8dd672015c9665d0c0122b;24/03/1980;42;Savings;32.885.433;65.786.183;;Skye Bank;;Permanent;
8a858feb58c565cf0158d11c49895721;09/08/1983;39;Savings;55.592.617;6.325.715;;Zenith Bank;;Permanent;
8a858e185b57cc76015b57ee502c112c;08/01/1984;38;Savings;33.459.836;6.654.514;;GT Bank;;Permanent;
8a858e105bd92644015bdb6b69395d10;03/01/1978;44;Savings;32.161.064;65.542.445;;GT Bank;;Permanent;
8a858f295c8d307f015c9615b6da3771;17/08/1983;39;Savings;35.922.389;64.692.543;;Diamond Bank;;Permanent;
8a858f505cf46e04015cf760b94b7ef5;18/12/1985;37;Savings;36.341.417;64.711.733;;First Bank;;Permanent;
8a858fb15b34a708015b34e097fa30af;28/02/1993;29;Savings;33.447.131;66.371.615;;GT Bank;;Permanent;
8a858f9e5a6b4fad015a6b925e3c29fd;09/05/1983;39;Savings;32.244.931;65.957.871;;GT Bank;;Permanent;
8a858e0458d4ac3d0158dd57e64e736c;10/04/1993;29;Savings;39.092.595;74.432.612;;Access Bank;;Permanent;
8a858f9c5be882ce015be8911fac0b0f;24/03/1986;36;Savings;3.743.845;64.747.403;;Union Bank;;Permanent;
8a858e8e58f6d66f0158fd7ee9af731f;13/12/1981;41;Savings;52.018.248;7.209.382;;GT Bank;;;
8a858ee45b39aa80015b3b3933c2121e;15/04/1979;43;Savings;38.313.412;74.228.778;;GT Bank;;;
8a858fa1581f869601582023dd373106;06/12/1994;28;Other;33.559.338;66.841.265;;First Bank;;Permanent;Graduate
8a858fd05bfd7d3c015bfe43473d3c9d;23/10/1987;35;Savings;38.790.631;73.878.505;;UBA;;Permanent;
8a858ffa5adb9abd015adbe07c2c2e52;13/02/1986;36;Savings;33.767.577;66.164.872;;Fidelity Bank;;Permanent;
8a858ee755a0c84a0155a77bd775235f;08/11/1989;33;Other;8.404.607;49.414.134;;First Bank;;Permanent;
8a858f375b493337015b4a7a04286bac;26/11/1987;35;Savings;33.575.661;64.974.967;;GT Bank;;;
8a858f155b38a417015b38be6a8826ce;24/09/1974;48;Savings;45.598.255;7.781.502;;GT Bank;;Permanent;
8a858f565b683b56015b7ad54ddc7f78;07/01/1973;49;Savings;69.849.913;48.469.288;;First Bank;;Permanent;
8a858f5f55f9698c0156028d5ba328e7;30/10/1989;33;Other;33.512.421;65.718.792;;Diamond Bank;;Permanent;
8a858e005941690001596c6cde945968;27/07/1989;33;Current;45.767.446;75.185.773;;Stanbic IBTC;;Permanent;
8a858ee055ffbe17015607e67cec57e9;12/03/1985;37;Other;35.011.686;6.621.517;;GT Bank;;Permanent;
8a858f3455a0d8070155c5fee7cc0a6d;22/08/1994;28;Savings;69.549.683;48.176.549;;GT Bank;;Permanent;
8a858f24584470a0015850703b290278;01/03/1980;42;Savings;7.467.719;90.650.499;;Access Bank;;;Graduate
8a858ed55c63db54015c6f9d253b5be9;14/10/1986;36;Savings;74.962.085;90.608.165;;First Bank;;Permanent;
8a858f975c4582c4015c4ec6fafe741d;19/08/1984;38;Savings;74.447.173;10.476.977;;Stanbic IBTC;;Permanent;
8a858f465668e3d601566dfe49be619d;23/11/1984;38;Other;33.872.998;64.549.938;;Union Bank;;Permanent;
8a858f3d5bfc954e015bfcaf90e1114b;20/03/1987;35;Savings;33.844.048;65.358.295;;Stanbic IBTC;;Permanent;
8a858f165bf7b5ca015bf7b8e30e0199;27/04/1977;45;Savings;33.190.332;64.464.309;;GT Bank;;Permanent;
8a858f8a5b146b08015b14807b6c1308;05/11/1992;30;Savings;32.082.561;66.843.264;;Zenith Bank;;Permanent;
8a858f9f5679951a01567bdd5d0776da;05/01/1987;35;Savings;74.421.513;90.653.403;;Fidelity Bank;;Permanent;
8a858eb554d4ccaf0154de19c1281f9d;03/10/1989;33;Savings;35.291.417;66.254.883;;GT Bank;;Self-Employed;
8a858e5d5c7e25b4015c8196828519c6;21/12/1988;34;Savings;85.168.383;771.202;;Zenith Bank;;Permanent;
8a858f195a374aff015a374cdbbb01a4;15/06/1971;51;Savings;33.300.248;64.631.737;;FCMB;;Permanent;
8a858fb85c3b2e0c015c3f2187793fea;12/05/1970;52;Savings;33.191.601;65.678.789;;GT Bank;;Retired;
8a8589595384a8530153a32a2e9f584d;01/09/1985;37;Other;70.270.207;48.712.593;;GT Bank;;Permanent;Graduate
8a858ffd5c8d343d015c97e4929d0f31;01/09/1985;37;Savings;39.069.407;73.977.321;;First Bank;;Permanent;
8a858e675a3bef15015a3c06da560bdd;22/04/1983;39;Savings;33.171.895;66.747.234;;First Bank;;Permanent;
8a858fd3552c7562015544a1c5f8311e;25/02/1991;31;Other;57.519.667;55.152.533;;EcoBank;;Unemployed;
8a858fee5863a04901586c7547896071;15/09/1983;39;Savings;32.560.053;6.586.637;;GT Bank;;;
8a858f4156939c3c015693a5a85504cb;18/11/1985;37;Other;3.334.026;64.839.877;;Zenith Bank;;Self-Employed;Post-Graduate
8a858ecc57b9184b0157c4ffc1b80614;03/04/1976;46;Savings;32.359.235;65.516.448;;First Bank;;;
8a858e345bd96da8015be4fad6386f24;24/09/1982;40;Savings;32.817.841;65.784.724;;First Bank;;Permanent;
8a858ee55c830000015c867880563fc3;20/08/1982;40;Savings;72.337.679;88.811.669;;Zenith Bank;;Permanent;
8a858eec5ca21dcb015ca463b66a6f36;09/08/1987;35;Savings;32.656.564;66.028.491;;FCMB;;Permanent;
8a858e775b10631f015b1099fea22372;26/06/1987;35;Savings;88.884.947;98.758.609;;First Bank;;Permanent;
8a858f675c1c43bc015c1f5eb8737aad;03/08/1983;39;Savings;6.552.819;96.078.206;;First Bank;;Permanent;
8a858f925d3c3cad015d3c4541e2059f;08/09/1968;54;Savings;3.251.463;66.317.774;;GT Bank;;Permanent;
8a858f2e5b81c373015b856bc8fe7b24;25/04/1979;43;Savings;34.119.367;71.852.533;;Skye Bank;;Permanent;
8a858ff85bd93919015be207811e0c52;05/08/1980;42;Savings;35.830.092;64.932.014;;GT Bank;;;
8a858ebc5b43210a015b4326f173080e;25/02/1994;28;Savings;38.382.056;7.352.298;;GT Bank;;Student;
8a858e245c214660015c307d07003faf;30/07/1978;44;Savings;34.484.871;64.353.824;;Diamond Bank;;Permanent;
8a858e625c8d993a015ca08967f80999;02/04/1992;30;Savings;70.367.014;47.812.783;;Stanbic IBTC;;Permanent;
8a858ef85cf9e152015cfa4236fd2670;06/04/1993;29;Savings;72.368.118;54.863.807;;EcoBank;;Permanent;
8a858f9158aff6a30158b4c1f2b60833;23/03/1987;35;Savings;313.801;64.650.267;;Zenith Bank;APAPA;Permanent;Secondary
8a858f3b59eed4f10159ef24ce33295f;22/06/1986;36;Savings;33.558.287;65.036.717;;Diamond Bank;;Permanent;
8a858ea45b35639b015b3712616e2d5f;24/07/1983;39;Savings;73.950.508;91.272.888;;Diamond Bank;;;
8a858faf5679a838015685e32ce57cb0;30/08/1987;35;Other;39.851.888;74.168.875;;UBA;;Self-Employed;
8a858e69566ae5b801566c40bb294259;20/05/1995;27;Other;45.181.333;74.953.653;;GT Bank;;Permanent;
8a858e6656322b0f015643271cc23836;01/04/1994;28;Savings;39.931.267;74.095.367;;GT Bank;;Permanent;
8a858e195b90e512015ba0eb4eed5ef5;23/11/1994;28;Savings;4.611.628;85.332.935;;Access Bank;;Permanent;
8a858e8c5d37e319015d3bac80e24f51;12/05/1988;34;Savings;79.369.629;58.830.913;;GT Bank;;Permanent;
8a858e725c3ae262015c3b08d771135e;06/01/1983;39;Savings;57.792.637;55.529.247;;First Bank;;Permanent;
8a858e5b5bd99460015be170e2465d99;15/04/1981;41;Savings;39.540.217;74.391.983;;Stanbic IBTC;;;
8a858f2b5b870cfe015b870e2543007e;13/03/1971;51;Savings;39.634.526;74.136.313;;Skye Bank;;Permanent;
8a858eab5cf9c4c8015d094a5d9036d5;25/12/1978;44;Savings;38.375.779;74.010.019;;GT Bank;;;
8a858e445cd56553015ce0837e8536e7;18/04/1978;44;Savings;32.728.341;66.022.824;;GT Bank;;Permanent;
8a858e655a047d1a015a0e7907c55531;16/04/1982;40;Savings;3.297.195;64.691.838;;Diamond Bank;;Permanent;
8a858900536a043401537f6cf1b222b7;03/02/1989;33;Other;35.631.297;64.593.643;;Stanbic IBTC;;Permanent;Graduate
8a858e675c3fe0a1015c44ba8a037fee;26/04/1994;28;Savings;52.888.267;76.040.533;;GT Bank;;Permanent;
8a858e6f5668e01701568f255f051ac4;10/04/1994;28;Other;-738.394.137;408.953.225;;GT Bank;;Permanent;Graduate
8a858fda5c1bd1f7015c1be7f7450f37;24/11/1990;32;Savings;53.130.584;54.129.534;;Fidelity Bank;;Permanent;
8a8589f35451855401546b0738c42524;22/12/1972;50;Savings;33.119.815;66.332.713;;Access Bank;;Permanent;
8a8589a7545186b1015468c4ca294b60;31/01/1979;43;Savings;73.629.135;89.896.388;;First Bank;;Self-Employed;Graduate
8a858f0c5ca18b3d015ca194f4a60867;01/04/1988;34;Savings;33.496.658;66.000.692;;EcoBank;;Permanent;
8a858e575bf80f73015bfbc59df93401;14/01/1986;36;Savings;77.965.867;49.799.733;;GT Bank;;Permanent;
8a858e675b00c831015b06776ce75e69;07/04/1975;47;Savings;38.765.073;7.367.196;;UBA;;Permanent;
8a858ee55830c4b90158337542ab18a1;31/05/1995;27;Other;32.949.859;65.386.422;;GT Bank;;Permanent;Graduate
8a85881053bc33670153c79e8e84571a;11/05/1984;38;Savings;38.638.405;74.422.284;;First Bank;;Permanent;Graduate
8a858f8b57a6f4c20157adda48ff6235;12/06/1992;30;Savings;70.474.896;54.958.922;;Access Bank;;;
8a858f0f5bfd79d2015c0331ce3378fe;12/09/1979;43;Savings;39.491.108;74.093.746;;GT Bank;;Permanent;
8a85895054be35160154c4ecf44a240c;16/01/1980;42;Other;31.260.883;66.763.297;;GT Bank;;Permanent;Post-Graduate
8a858f3b5c1c5a08015c1d0f431230ad;31/12/1985;37;Savings;57.061.035;55.929.624;;Zenith Bank;;Permanent;
8a858f0c5cef4be2015cf091fdad6659;23/10/1985;37;Savings;39.421.008;74.026.928;;GT Bank;;;
8a858e0256b781d80156b8f2d33c4f27;24/09/1986;36;Savings;70.369.062;48.261.434;;First Bank;;Self-Employed;Graduate
8a858fd05bfd7d3c015c01cafeeb3cc1;21/07/1976;46;Savings;34.289.842;64.295.754;;GT Bank;;;
8a858fc25bafabdc015bb47fda0323e5;13/04/1976;46;Savings;348.119;64.427.279;;GT Bank;;Permanent;
8a858e245c214660015c3397e4db389a;24/10/1990;32;Savings;47.382.094;81.797.235;;GT Bank;;Permanent;
8a858e8b5bc9e7e6015bcd7374077f0c;12/06/1988;34;Savings;34.248.251;64.558.023;;First Bank;;Permanent;
8a858f2e5c699f3a015c77aa22ed7f23;23/03/1974;48;Savings;33.188.513;71.132.122;;FCMB;;Permanent;
8a858fde580afd48015818eda53830c8;16/02/1987;35;Savings;33.724.615;65.633.717;;Stanbic IBTC;;Permanent;Graduate
